"","Kanal 10 Durchschn. (V)"
"435","0,000"
"436","0,001"
"437","0,001"
"438","0,001"
"439","0,001"
"440","0,000"
"441","0,001"
"442","0,001"
"443","0,001"
"444","0,001"
"445","0,000"
"446","0,001"
"447","0,001"
"448","0,001"
"449","0,001"
"450","0,001"
"451","0,001"
"452","0,001"
"453","0,001"
"454","0,001"
"455","0,001"
"456","0,000"
"457","0,000"
"458","0,001"
"459","0,000"
"460","0,001"
"461","0,000"
"462","0,000"
"463","0,001"
"464","0,000"
"465","0,000"
"466","0,001"
"467","0,001"
"468","0,001"
"469","0,000"
"470","0,000"
"471","0,001"
"472","0,001"
"473","0,001"
"474","0,001"
"475","0,001"
"476","0,000"
"477","0,000"
"478","0,000"
"479","0,001"
"480","0,001"
"481","0,001"
"482","0,001"
"483","0,001"
"484","0,000"
"485","0,001"
"486","0,001"
"487","0,000"
"488","0,001"
"489","0,001"
"490","0,001"
"491","0,000"
"492","0,000"
"493","0,000"
"494","0,001"
"495","0,000"
"496","0,001"
"497","0,000"
"498","0,001"
"499","0,001"
"500","0,000"
"501","0,001"
"502","0,001"
"503","0,001"
"504","0,000"
"505","0,001"
"506","0,001"
"507","0,001"
"508","0,000"
"509","0,001"
"510","0,000"
"511","0,001"
"512","0,001"
"513","0,000"
"514","0,001"
"515","0,001"
"516","0,001"
"517","0,000"
"518","0,000"
"519","0,001"
"520","0,001"
"521","0,001"
"522","0,000"
"523","0,001"
"524","0,000"
"525","0,001"
"526","0,001"
"527","0,001"
"528","0,001"
"529","0,001"
"530","0,000"
"531","0,001"
"532","0,000"
"533","0,000"
"534","0,001"
"535","0,001"
"536","0,001"
"537","0,000"
"538","0,000"
"539","0,001"
"540","0,001"
"541","0,001"
"542","0,000"
"543","0,001"
"544","0,001"
"545","0,001"
"546","0,001"
"547","0,001"
"548","0,001"
"549","0,001"
"550","0,000"
"551","0,001"
"552","0,000"
"553","0,001"
"554","0,001"
"555","0,001"
"556","0,000"
"557","0,001"
"558","0,001"
"559","0,000"
"560","0,001"
"561","0,001"
"562","0,000"
"563","0,001"
"564","0,001"
"565","0,000"
"566","0,001"
"567","0,001"
"568","0,000"
"569","0,001"
"570","0,001"
"571","0,001"
"572","0,001"
"573","0,000"
"574","0,000"
"575","0,001"
"576","0,000"
"577","0,001"
"578","0,001"
"579","0,001"
"580","0,001"
"581","0,001"
"582","0,000"
"583","0,001"
"584","0,001"
"585","0,001"
"586","0,001"
"587","0,000"
"588","0,001"
"589","0,001"
"590","0,001"
"591","0,001"
"592","0,001"
"593","0,000"
"594","0,001"
"595","0,001"
"596","0,001"
"597","0,000"
"598","0,000"
"599","0,001"
"600","0,001"
"601","0,000"
"602","0,001"
"603","0,001"
"604","0,001"
"605","0,000"
"606","0,001"
"607","0,001"
"608","0,001"
"609","0,001"
"610","0,001"
"611","0,001"
"612","0,000"
"613","0,000"
"614","0,000"
"615","0,001"
"616","0,000"
"617","0,000"
"618","0,001"
"619","0,001"
"620","0,001"
"621","0,001"
"622","0,001"
"623","0,001"
"624","0,001"
"625","0,000"
"626","0,001"
"627","0,001"
"628","0,001"
"629","0,001"
"630","0,001"
"631","0,000"
"632","0,001"
"633","0,001"
"634","0,001"
"635","0,000"
"636","0,000"
"637","0,001"
"638","0,001"
"639","0,001"
"640","0,001"
"641","0,001"
"642","0,001"
"643","0,001"
"644","0,000"
"645","0,001"
"646","0,001"
"647","0,000"
"648","0,001"
"649","0,001"
"650","0,000"
"651","0,001"
"652","0,000"
"653","0,000"
"654","0,000"
"655","0,001"
"656","0,001"
"657","0,001"
"658","0,000"
"659","0,001"
"660","0,000"
"661","0,001"
"662","0,001"
"663","0,001"
"664","0,001"
"665","0,000"
"666","0,001"
"667","0,001"
"668","0,001"
"669","0,001"
"670","0,001"
"671","0,001"
"672","0,000"
"673","0,001"
"674","0,000"
"675","0,001"
"676","0,000"
"677","0,000"
"678","0,001"
"679","0,000"
"680","0,000"
"681","0,001"
"682","0,000"
"683","0,001"
"684","0,001"
"685","0,001"
"686","0,001"
"687","0,001"
"688","0,000"
"689","0,001"
"690","0,001"
"691","0,001"
"692","0,000"
"693","0,001"
"694","0,000"
"695","0,000"
"696","0,001"
"697","0,000"
"698","0,001"
"699","0,002"
"700","0,000"
"701","0,001"
"702","0,000"
"703","0,001"
"704","0,001"
"705","0,000"
"706","0,001"
"707","0,000"
"708","0,001"
"709","0,001"
"710","0,001"
"711","0,000"
"712","0,001"
"713","0,001"
"714","0,001"
"715","0,001"
"716","0,001"
"717","0,000"
"718","0,001"
"719","0,000"
"720","0,000"
"721","0,000"
"722","0,001"
"723","0,001"
"724","0,001"
"725","0,001"
"726","0,000"
"727","0,000"
"728","0,001"
"729","0,001"
"730","0,000"
"731","0,000"
"732","0,001"
"733","0,000"
"734","0,000"
"735","0,001"
"736","0,001"
"737","0,000"
"738","0,001"
"739","0,000"
"740","0,048"
"741","0,049"
"742","0,053"
"743","0,055"
"744","0,058"
"745","0,060"
"746","0,062"
"747","0,063"
"748","0,065"
"749","0,066"
"750","0,068"
"751","0,069"
"752","0,070"
"753","0,072"
"754","0,074"
"755","0,075"
"756","0,076"
"757","0,077"
"758","0,078"
"759","0,079"
"760","0,081"
"761","0,082"
"762","0,083"
"763","0,085"
"764","0,086"
"765","0,087"
"766","0,088"
"767","0,089"
"768","0,090"
"769","0,092"
"770","0,093"
"771","0,094"
"772","0,095"
"773","0,096"
"774","0,097"
"775","0,098"
"776","0,100"
"777","0,101"
"778","0,102"
"779","0,103"
"780","0,104"
"781","0,105"
"782","0,106"
"783","0,107"
"784","0,108"
"785","0,110"
"786","0,111"
"787","0,112"
"788","0,113"
"789","0,114"
"790","0,115"
"791","0,116"
"792","0,117"
"793","0,119"
"794","0,120"
"795","0,121"
"796","0,122"
"797","0,123"
"798","0,124"
"799","0,125"
"800","0,126"
"801","0,127"
"802","0,129"
"803","0,130"
"804","0,130"
"805","0,132"
"806","0,132"
"807","0,134"
"808","0,135"
"809","0,136"
"810","0,137"
"811","0,139"
"812","0,139"
"813","0,140"
"814","0,141"
"815","0,143"
"816","0,144"
"817","0,145"
"818","0,146"
"819","0,147"
"820","0,148"
"821","0,149"
"822","0,150"
"823","0,151"
"824","0,152"
"825","0,154"
"826","0,155"
"827","0,156"
"828","0,157"
"829","0,157"
"830","0,159"
"831","0,160"
"832","0,161"
"833","0,162"
"834","0,163"
"835","0,164"
"836","0,165"
"837","0,166"
"838","0,167"
"839","0,168"
"840","0,169"
"841","0,171"
"842","0,172"
"843","0,173"
"844","0,174"
"845","0,175"
"846","0,176"
"847","0,177"
"848","0,178"
"849","0,179"
"850","0,181"
"851","0,182"
"852","0,182"
"853","0,183"
"854","0,184"
"855","0,185"
"856","0,186"
"857","0,188"
"858","0,189"
"859","0,190"
"860","0,191"
"861","0,192"
"862","0,193"
"863","0,194"
"864","0,195"
"865","0,196"
"866","0,198"
"867","0,199"
"868","0,199"
"869","0,201"
"870","0,202"
"871","0,202"
"872","0,204"
"873","0,205"
"874","0,206"
"875","0,207"
"876","0,208"
"877","0,209"
"878","0,210"
"879","0,211"
"880","0,212"
"881","0,213"
"882","0,215"
"883","0,216"
"884","0,217"
"885","0,218"
"886","0,218"
"887","0,219"
"888","0,220"
"889","0,222"
"890","0,223"
"891","0,224"
"892","0,225"
"893","0,226"
"894","0,227"
"895","0,228"
"896","0,229"
"897","0,230"
"898","0,231"
"899","0,233"
"900","0,233"
"901","0,235"
"902","0,235"
"903","0,236"
"904","0,237"
"905","0,238"
"906","0,239"
"907","0,241"
"908","0,242"
"909","0,243"
"910","0,244"
"911","0,245"
"912","0,246"
"913","0,247"
"914","0,248"
"915","0,249"
"916","0,250"
"917","0,251"
"918","0,252"
"919","0,253"
"920","0,254"
"921","0,255"
"922","0,256"
"923","0,258"
"924","0,259"
"925","0,260"
"926","0,260"
"927","0,261"
"928","0,262"
"929","0,263"
"930","0,265"
"931","0,266"
"932","0,267"
"933","0,268"
"934","0,269"
"935","0,270"
"936","0,271"
"937","0,272"
"938","0,273"
"939","0,274"
"940","0,276"
"941","0,276"
"942","0,277"
"943","0,278"
"944","0,279"
"945","0,280"
"946","0,281"
"947","0,282"
"948","0,284"
"949","0,285"
"950","0,286"
"951","0,287"
"952","0,287"
"953","0,289"
"954","0,289"
"955","0,291"
"956","0,292"
"957","0,293"
"958","0,294"
"959","0,295"
"960","0,296"
"961","0,297"
"962","0,298"
"963","0,299"
"964","0,300"
"965","0,302"
"966","0,303"
"967","0,303"
"968","0,304"
"969","0,305"
"970","0,306"
"971","0,307"
"972","0,308"
"973","0,309"
"974","0,311"
"975","0,311"
"976","0,312"
"977","0,314"
"978","0,315"
"979","0,316"
"980","0,317"
"981","0,318"
"982","0,319"
"983","0,320"
"984","0,321"
"985","0,322"
"986","0,323"
"987","0,324"
"988","0,325"
"989","0,326"
"990","0,327"
"991","0,328"
"992","0,329"
"993","0,330"
"994","0,331"
"995","0,332"
"996","0,333"
"997","0,334"
"998","0,336"
"999","0,336"
"1000","0,337"
"1001","0,338"
"1002","0,339"
"1003","0,340"
"1004","0,341"
"1005","0,342"
"1006","0,344"
"1007","0,345"
"1008","0,346"
"1009","0,346"
"1010","0,347"
"1011","0,349"
"1012","0,349"
"1013","0,351"
"1014","0,352"
"1015","0,353"
"1016","0,354"
"1017","0,355"
"1018","0,355"
"1019","0,356"
"1020","0,358"
"1021","0,359"
"1022","0,360"
"1023","0,361"
"1024","0,362"
"1025","0,363"
"1026","0,364"
"1027","0,365"
"1028","0,366"
"1029","0,367"
"1030","0,368"
"1031","0,369"
"1032","0,370"
"1033","0,371"
"1034","0,372"
"1035","0,373"
"1036","0,374"
"1037","0,375"
"1038","0,376"
"1039","0,377"
"1040","0,378"
"1041","0,379"
"1042","0,380"
"1043","0,381"
"1044","0,382"
"1045","0,383"
"1046","0,384"
"1047","0,385"
"1048","0,386"
"1049","0,388"
"1050","0,388"
"1051","0,389"
"1052","0,390"
"1053","0,391"
"1054","0,393"
"1055","0,394"
"1056","0,395"
"1057","0,396"
"1058","0,397"
"1059","0,398"
"1060","0,398"
"1061","0,400"
"1062","0,400"
"1063","0,401"
"1064","0,402"
"1065","0,403"
"1066","0,404"
"1067","0,405"
"1068","0,406"
"1069","0,407"
"1070","0,408"
"1071","0,409"
"1072","0,410"
"1073","0,411"
"1074","0,412"
"1075","0,413"
"1076","0,414"
"1077","0,415"
"1078","0,416"
"1079","0,417"
"1080","0,418"
"1081","0,419"
"1082","0,420"
"1083","0,421"
"1084","0,422"
"1085","0,423"
"1086","0,424"
"1087","0,425"
"1088","0,426"
"1089","0,427"
"1090","0,428"
"1091","0,429"
"1092","0,430"
"1093","0,431"
"1094","0,432"
"1095","0,433"
"1096","0,434"
"1097","0,435"
"1098","0,436"
"1099","0,437"
"1100","0,438"
"1101","0,439"
"1102","0,440"
"1103","0,441"
"1104","0,442"
"1105","0,443"
"1106","0,444"
"1107","0,445"
"1108","0,446"
"1109","0,447"
"1110","0,448"
"1111","0,449"
"1112","0,450"
"1113","0,451"
"1114","0,452"
"1115","0,453"
"1116","0,454"
"1117","0,455"
"1118","0,456"
"1119","0,457"
"1120","0,458"
"1121","0,459"
"1122","0,460"
"1123","0,461"
"1124","0,462"
"1125","0,463"
"1126","0,464"
"1127","0,465"
"1128","0,466"
"1129","0,467"
"1130","0,468"
"1131","0,469"
"1132","0,470"
"1133","0,471"
"1134","0,472"
"1135","0,473"
"1136","0,474"
"1137","0,475"
"1138","0,476"
"1139","0,477"
"1140","0,478"
"1141","0,479"
"1142","0,480"
"1143","0,481"
"1144","0,482"
"1145","0,483"
"1146","0,484"
"1147","0,485"
"1148","0,485"
"1149","0,487"
"1150","0,487"
"1151","0,489"
"1152","0,490"
"1153","0,491"
"1154","0,492"
"1155","0,493"
"1156","0,493"
"1157","0,494"
"1158","0,495"
"1159","0,496"
"1160","0,497"
"1161","0,499"
"1162","0,500"
"1163","0,501"
"1164","0,502"
"1165","0,502"
"1166","0,503"
"1167","0,504"
"1168","0,506"
"1169","0,507"
"1170","0,507"
"1171","0,509"
"1172","0,509"
"1173","0,510"
"1174","0,511"
"1175","0,512"
"1176","0,513"
"1177","0,514"
"1178","0,515"
"1179","0,517"
"1180","0,517"
"1181","0,518"
"1182","0,519"
"1183","0,520"
"1184","0,521"
"1185","0,522"
"1186","0,523"
"1187","0,524"
"1188","0,525"
"1189","0,526"
"1190","0,527"
"1191","0,528"
"1192","0,529"
"1193","0,530"
"1194","0,531"
"1195","0,532"
"1196","0,533"
"1197","0,534"
"1198","0,534"
"1199","0,536"
"1200","0,536"
"1201","0,538"
"1202","0,539"
"1203","0,540"
"1204","0,541"
"1205","0,542"
"1206","0,542"
"1207","0,543"
"1208","0,544"
"1209","0,545"
"1210","0,547"
"1211","0,548"
"1212","0,549"
"1213","0,549"
"1214","0,550"
"1215","0,551"
"1216","0,552"
"1217","0,553"
"1218","0,554"
"1219","0,555"
"1220","0,556"
"1221","0,557"
"1222","0,558"
"1223","0,558"
"1224","0,560"
"1225","0,561"
"1226","0,562"
"1227","0,563"
"1228","0,564"
"1229","0,565"
"1230","0,565"
"1231","0,567"
"1232","0,568"
"1233","0,569"
"1234","0,570"
"1235","0,571"
"1236","0,572"
"1237","0,573"
"1238","0,574"
"1239","0,574"
"1240","0,575"
"1241","0,576"
"1242","0,577"
"1243","0,578"
"1244","0,579"
"1245","0,580"
"1246","0,581"
"1247","0,582"
"1248","0,583"
"1249","0,584"
"1250","0,585"
"1251","0,586"
"1252","0,587"
"1253","0,588"
"1254","0,589"
"1255","0,589"
"1256","0,591"
"1257","0,592"
"1258","0,593"
"1259","0,594"
"1260","0,595"
"1261","0,595"
"1262","0,597"
"1263","0,597"
"1264","0,598"
"1265","0,599"
"1266","0,600"
"1267","0,602"
"1268","0,602"
"1269","0,603"
"1270","0,604"
"1271","0,605"
"1272","0,606"
"1273","0,607"
"1274","0,608"
"1275","0,609"
"1276","0,610"
"1277","0,611"
"1278","0,612"
"1279","0,613"
"1280","0,614"
"1281","0,615"
"1282","0,615"
"1283","0,617"
"1284","0,618"
"1285","0,619"
"1286","0,619"
"1287","0,620"
"1288","0,621"
"1289","0,622"
"1290","0,623"
"1291","0,624"
"1292","0,625"
"1293","0,626"
"1294","0,627"
"1295","0,628"
"1296","0,629"
"1297","0,630"
"1298","0,631"
"1299","0,632"
"1300","0,633"
"1301","0,634"
"1302","0,635"
"1303","0,635"
"1304","0,637"
"1305","0,638"
"1306","0,639"
"1307","0,640"
"1308","0,641"
"1309","0,641"
"1310","0,642"
"1311","0,643"
"1312","0,644"
"1313","0,645"
"1314","0,646"
"1315","0,647"
"1316","0,648"
"1317","0,649"
"1318","0,650"
"1319","0,650"
"1320","0,651"
"1321","0,653"
"1322","0,654"
"1323","0,655"
"1324","0,656"
"1325","0,656"
"1326","0,657"
"1327","0,658"
"1328","0,659"
"1329","0,660"
"1330","0,661"
"1331","0,662"
"1332","0,663"
"1333","0,664"
"1334","0,665"
"1335","0,666"
"1336","0,666"
"1337","0,667"
"1338","0,668"
"1339","0,670"
"1340","0,670"
"1341","0,671"
"1342","0,672"
"1343","0,673"
"1344","0,674"
"1345","0,675"
"1346","0,676"
"1347","0,677"
"1348","0,678"
"1349","0,679"
"1350","0,680"
"1351","0,680"
"1352","0,682"
"1353","0,683"
"1354","0,683"
"1355","0,685"
"1356","0,686"
"1357","0,686"
"1358","0,687"
"1359","0,688"
"1360","0,689"
"1361","0,690"
"1362","0,691"
"1363","0,692"
"1364","0,693"
"1365","0,694"
"1366","0,695"
"1367","0,695"
"1368","0,696"
"1369","0,698"
"1370","0,698"
"1371","0,700"
"1372","0,700"
"1373","0,701"
"1374","0,702"
"1375","0,703"
"1376","0,704"
"1377","0,705"
"1378","0,706"
"1379","0,707"
"1380","0,707"
"1381","0,709"
"1382","0,709"
"1383","0,710"
"1384","0,711"
"1385","0,712"
"1386","0,713"
"1387","0,714"
"1388","0,715"
"1389","0,716"
"1390","0,717"
"1391","0,717"
"1392","0,718"
"1393","0,719"
"1394","0,721"
"1395","0,722"
"1396","0,722"
"1397","0,723"
"1398","0,724"
"1399","0,725"
"1400","0,726"
"1401","0,727"
"1402","0,728"
"1403","0,729"
"1404","0,730"
"1405","0,731"
"1406","0,731"
"1407","0,732"
"1408","0,733"
"1409","0,734"
"1410","0,736"
"1411","0,736"
"1412","0,737"
"1413","0,738"
"1414","0,739"
"1415","0,739"
"1416","0,741"
"1417","0,742"
"1418","0,743"
"1419","0,743"
"1420","0,744"
"1421","0,745"
"1422","0,746"
"1423","0,747"
"1424","0,748"
"1425","0,749"
"1426","0,750"
"1427","0,751"
"1428","0,750"
"1429","0,752"
"1430","0,753"
"1431","0,754"
"1432","0,755"
"1433","0,756"
"1434","0,757"
"1435","0,758"
"1436","0,759"
"1437","0,760"
"1438","0,760"
"1439","0,762"
"1440","0,763"
"1441","0,764"
"1442","0,765"
"1443","0,765"
"1444","0,766"
"1445","0,767"
"1446","0,767"
"1447","0,769"
"1448","0,770"
"1449","0,771"
"1450","0,771"
"1451","0,773"
"1452","0,773"
"1453","0,774"
"1454","0,775"
"1455","0,776"
"1456","0,777"
"1457","0,778"
"1458","0,779"
"1459","0,780"
"1460","0,781"
"1461","0,782"
"1462","0,783"
"1463","0,784"
"1464","0,785"
"1465","0,786"
"1466","0,786"
"1467","0,787"
"1468","0,788"
"1469","0,789"
"1470","0,790"
"1471","0,791"
"1472","0,792"
"1473","0,792"
"1474","0,793"
"1475","0,794"
"1476","0,795"
"1477","0,796"
"1478","0,797"
"1479","0,798"
"1480","0,799"
"1481","0,800"
"1482","0,801"
"1483","0,801"
"1484","0,802"
"1485","0,803"
"1486","0,804"
"1487","0,805"
"1488","0,806"
"1489","0,806"
"1490","0,807"
"1491","0,808"
"1492","0,809"
"1493","0,810"
"1494","0,811"
"1495","0,811"
"1496","0,813"
"1497","0,813"
"1498","0,814"
"1499","0,815"
"1500","0,816"
"1501","0,817"
"1502","0,818"
"1503","0,819"
"1504","0,820"
"1505","0,820"
"1506","0,821"
"1507","0,822"
"1508","0,823"
"1509","0,824"
"1510","0,825"
"1511","0,826"
"1512","0,827"
"1513","0,828"
"1514","0,828"
"1515","0,830"
"1516","0,830"
"1517","0,832"
"1518","0,832"
"1519","0,833"
"1520","0,834"
"1521","0,835"
"1522","0,835"
"1523","0,837"
"1524","0,839"
"1525","0,838"
"1526","0,839"
"1527","0,840"
"1528","0,841"
"1529","0,842"
"1530","0,843"
"1531","0,844"
"1532","0,845"
"1533","0,845"
"1534","0,846"
"1535","0,847"
"1536","0,848"
"1537","0,849"
"1538","0,850"
"1539","0,851"
"1540","0,852"
"1541","0,852"
"1542","0,853"
"1543","0,854"
"1544","0,855"
"1545","0,856"
"1546","0,857"
"1547","0,858"
"1548","0,859"
"1549","0,860"
"1550","0,860"
"1551","0,861"
"1552","0,862"
"1553","0,863"
"1554","0,864"
"1555","0,865"
"1556","0,865"
"1557","0,866"
"1558","0,867"
"1559","0,868"
"1560","0,869"
"1561","0,870"
"1562","0,871"
"1563","0,872"
"1564","0,873"
"1565","0,873"
"1566","0,874"
"1567","0,875"
"1568","0,876"
"1569","0,877"
"1570","0,878"
"1571","0,879"
"1572","0,880"
"1573","0,880"
"1574","0,881"
"1575","0,882"
"1576","0,883"
"1577","0,884"
"1578","0,885"
"1579","0,885"
"1580","0,886"
"1581","0,887"
"1582","0,888"
"1583","0,889"
"1584","0,890"
"1585","0,891"
"1586","0,892"
"1587","0,893"
"1588","0,893"
"1589","0,894"
"1590","0,895"
"1591","0,896"
"1592","0,897"
"1593","0,898"
"1594","0,899"
"1595","0,899"
"1596","0,900"
"1597","0,902"
"1598","0,902"
"1599","0,903"
"1600","0,904"
"1601","0,905"
"1602","0,906"
"1603","0,906"
"1604","0,907"
"1605","0,909"
"1606","0,909"
"1607","0,910"
"1608","0,911"
"1609","0,912"
"1610","0,912"
"1611","0,913"
"1612","0,914"
"1613","0,915"
"1614","0,916"
"1615","0,917"
"1616","0,917"
"1617","0,918"
"1618","0,919"
"1619","0,920"
"1620","0,921"
"1621","0,922"
"1622","0,923"
"1623","0,924"
"1624","0,925"
"1625","0,925"
"1626","0,927"
"1627","0,927"
"1628","0,928"
"1629","0,929"
"1630","0,930"
"1631","0,931"
"1632","0,932"
"1633","0,932"
"1634","0,934"
"1635","0,934"
"1636","0,935"
"1637","0,936"
"1638","0,937"
"1639","0,937"
"1640","0,938"
"1641","0,939"
"1642","0,940"
"1643","0,941"
"1644","0,942"
"1645","0,943"
"1646","0,944"
"1647","0,944"
"1648","0,945"
"1649","0,946"
"1650","0,947"
"1651","0,948"
"1652","0,949"
"1653","0,950"
"1654","0,950"
"1655","0,951"
"1656","0,952"
"1657","0,953"
"1658","0,954"
"1659","0,955"
"1660","0,956"
"1661","0,956"
"1662","0,957"
