"","Kanal 10 Durchschn. (V)"
"435","0,001"
"436","0,000"
"437","0,000"
"438","0,001"
"439","0,001"
"440","0,000"
"441","0,000"
"442","0,001"
"443","0,001"
"444","0,000"
"445","0,001"
"446","0,000"
"447","0,001"
"448","0,001"
"449","0,001"
"450","0,000"
"451","0,001"
"452","0,000"
"453","0,001"
"454","0,000"
"455","0,001"
"456","0,001"
"457","0,000"
"458","0,001"
"459","0,001"
"460","0,001"
"461","0,001"
"462","0,000"
"463","0,001"
"464","0,001"
"465","0,000"
"466","0,000"
"467","0,000"
"468","0,000"
"469","0,001"
"470","0,000"
"471","0,001"
"472","0,000"
"473","0,001"
"474","0,001"
"475","0,000"
"476","0,001"
"477","0,001"
"478","0,000"
"479","0,001"
"480","0,001"
"481","0,000"
"482","0,001"
"483","0,001"
"484","0,001"
"485","0,000"
"486","0,001"
"487","0,000"
"488","0,001"
"489","0,001"
"490","0,001"
"491","0,000"
"492","0,000"
"493","0,000"
"494","0,000"
"495","0,001"
"496","0,001"
"497","0,001"
"498","0,001"
"499","0,001"
"500","0,000"
"501","0,000"
"502","0,001"
"503","0,000"
"504","0,001"
"505","0,000"
"506","0,000"
"507","0,001"
"508","0,001"
"509","0,000"
"510","0,001"
"511","0,001"
"512","0,001"
"513","0,000"
"514","0,000"
"515","0,001"
"516","0,001"
"517","0,000"
"518","0,001"
"519","0,000"
"520","0,000"
"521","0,001"
"522","0,001"
"523","0,000"
"524","0,001"
"525","0,001"
"526","0,001"
"527","0,001"
"528","0,001"
"529","0,001"
"530","0,001"
"531","0,001"
"532","0,001"
"533","0,001"
"534","0,001"
"535","0,000"
"536","0,001"
"537","0,001"
"538","0,001"
"539","0,000"
"540","0,001"
"541","0,000"
"542","0,001"
"543","0,000"
"544","0,001"
"545","0,001"
"546","0,000"
"547","0,001"
"548","0,000"
"549","0,001"
"550","0,001"
"551","0,000"
"552","0,001"
"553","0,000"
"554","0,001"
"555","0,001"
"556","0,000"
"557","0,001"
"558","0,000"
"559","0,000"
"560","0,001"
"561","0,000"
"562","0,001"
"563","0,001"
"564","0,001"
"565","0,001"
"566","0,000"
"567","0,000"
"568","0,001"
"569","0,001"
"570","0,001"
"571","0,001"
"572","0,001"
"573","0,001"
"574","0,000"
"575","0,001"
"576","0,000"
"577","0,001"
"578","0,001"
"579","0,000"
"580","0,001"
"581","0,000"
"582","0,000"
"583","0,001"
"584","0,000"
"585","0,000"
"586","0,001"
"587","0,000"
"588","0,001"
"589","0,001"
"590","0,001"
"591","0,001"
"592","0,001"
"593","0,001"
"594","0,001"
"595","0,001"
"596","0,001"
"597","0,001"
"598","0,001"
"599","0,001"
"600","0,000"
"601","0,001"
"602","0,001"
"603","0,001"
"604","0,001"
"605","0,001"
"606","0,000"
"607","0,001"
"608","0,000"
"609","0,001"
"610","0,001"
"611","0,001"
"612","0,001"
"613","0,000"
"614","0,001"
"615","0,000"
"616","0,001"
"617","0,001"
"618","0,001"
"619","0,001"
"620","0,001"
"621","0,000"
"622","0,001"
"623","0,000"
"624","0,001"
"625","0,000"
"626","0,000"
"627","0,000"
"628","0,000"
"629","0,001"
"630","0,001"
"631","0,001"
"632","0,001"
"633","0,001"
"634","0,000"
"635","0,001"
"636","0,001"
"637","0,000"
"638","0,001"
"639","0,001"
"640","0,001"
"641","0,000"
"642","0,001"
"643","0,001"
"644","0,001"
"645","0,000"
"646","0,001"
"647","0,000"
"648","0,001"
"649","0,001"
"650","0,001"
"651","0,001"
"652","0,001"
"653","0,001"
"654","0,000"
"655","0,001"
"656","0,001"
"657","0,000"
"658","0,001"
"659","0,001"
"660","0,000"
"661","0,001"
"662","0,001"
"663","0,001"
"664","0,001"
"665","0,001"
"666","0,001"
"667","0,000"
"668","0,001"
"669","0,001"
"670","0,000"
"671","0,001"
"672","0,001"
"673","0,000"
"674","0,001"
"675","0,001"
"676","0,000"
"677","0,001"
"678","0,000"
"679","0,000"
"680","0,000"
"681","0,001"
"682","0,001"
"683","0,000"
"684","0,001"
"685","0,001"
"686","0,000"
"687","0,001"
"688","0,000"
"689","0,001"
"690","0,001"
"691","0,001"
"692","0,001"
"693","0,001"
"694","0,001"
"695","0,000"
"696","0,001"
"697","0,000"
"698","0,000"
"699","0,001"
"700","0,001"
"701","0,001"
"702","0,001"
"703","0,000"
"704","0,001"
"705","0,001"
"706","0,001"
"707","0,001"
"708","0,001"
"709","0,001"
"710","0,001"
"711","0,001"
"712","0,001"
"713","0,001"
"714","0,001"
"715","0,000"
"716","0,001"
"717","0,001"
"718","0,001"
"719","0,001"
"720","0,001"
"721","0,001"
"722","0,001"
"723","0,000"
"724","0,001"
"725","0,001"
"726","0,001"
"727","0,000"
"728","0,001"
"729","0,000"
"730","0,000"
"731","0,001"
"732","0,001"
"733","0,001"
"734","0,001"
"735","0,001"
"736","0,001"
"737","0,000"
"738","0,001"
"739","0,001"
"740","0,001"
"741","0,001"
"742","0,000"
"743","0,001"
"744","0,000"
"745","0,001"
"746","0,001"
"747","0,000"
"748","0,001"
"749","0,001"
"750","0,001"
"751","0,001"
"752","0,001"
"753","0,000"
"754","0,001"
"755","0,001"
"756","0,000"
"757","0,001"
"758","0,001"
"759","0,000"
"760","0,001"
"761","0,000"
"762","0,001"
"763","0,001"
"764","0,001"
"765","0,001"
"766","0,000"
"767","0,001"
"768","0,001"
"769","0,001"
"770","0,001"
"771","0,001"
"772","0,000"
"773","0,001"
"774","0,000"
"775","0,001"
"776","0,001"
"777","0,000"
"778","0,001"
"779","0,000"
"780","0,001"
"781","0,000"
"782","0,001"
"783","0,001"
"784","0,001"
"785","0,001"
"786","0,000"
"787","0,001"
"788","0,001"
"789","0,000"
"790","0,001"
"791","0,000"
"792","0,001"
"793","0,000"
"794","0,000"
"795","0,000"
"796","0,001"
"797","0,001"
"798","0,001"
"799","0,000"
"800","0,001"
"801","0,000"
"802","0,000"
"803","0,000"
"804","0,000"
"805","0,001"
"806","0,000"
"807","0,001"
"808","0,001"
"809","0,000"
"810","0,001"
"811","0,000"
"812","0,000"
"813","0,001"
"814","0,000"
"815","0,000"
"816","0,001"
"817","0,000"
"818","0,001"
"819","0,000"
"820","0,001"
"821","0,001"
"822","0,000"
"823","0,001"
"824","0,000"
"825","0,000"
"826","0,000"
"827","0,001"
"828","0,001"
"829","0,000"
"830","0,001"
"831","0,001"
"832","0,001"
"833","0,001"
"834","0,001"
"835","0,000"
"836","0,000"
"837","0,001"
"838","0,001"
"839","0,001"
"840","0,001"
"841","0,000"
"842","0,000"
"843","0,001"
"844","0,001"
"845","0,001"
"846","0,001"
"847","0,001"
"848","0,000"
"849","0,001"
"850","0,001"
"851","0,001"
"852","0,001"
"853","0,001"
"854","0,001"
"855","0,000"
"856","0,000"
"857","0,001"
"858","0,001"
"859","0,001"
"860","0,001"
"861","0,001"
"862","0,000"
"863","0,001"
"864","0,001"
"865","0,000"
"866","0,001"
"867","0,001"
"868","0,001"
"869","0,000"
"870","0,001"
"871","0,001"
"872","0,001"
"873","0,057"
"874","0,039"
"875","0,043"
"876","0,046"
"877","0,048"
"878","0,049"
"879","0,051"
"880","0,053"
"881","0,055"
"882","0,056"
"883","0,057"
"884","0,059"
"885","0,060"
"886","0,061"
"887","0,062"
"888","0,064"
"889","0,065"
"890","0,066"
"891","0,067"
"892","0,069"
"893","0,070"
"894","0,071"
"895","0,072"
"896","0,073"
"897","0,074"
"898","0,076"
"899","0,077"
"900","0,078"
"901","0,079"
"902","0,080"
"903","0,081"
"904","0,082"
"905","0,084"
"906","0,085"
"907","0,086"
"908","0,087"
"909","0,088"
"910","0,089"
"911","0,090"
"912","0,091"
"913","0,092"
"914","0,094"
"915","0,095"
"916","0,096"
"917","0,097"
"918","0,098"
"919","0,099"
"920","0,100"
"921","0,102"
"922","0,103"
"923","0,104"
"924","0,105"
"925","0,106"
"926","0,107"
"927","0,108"
"928","0,109"
"929","0,110"
"930","0,112"
"931","0,113"
"932","0,113"
"933","0,115"
"934","0,116"
"935","0,117"
"936","0,118"
"937","0,119"
"938","0,120"
"939","0,121"
"940","0,123"
"941","0,123"
"942","0,124"
"943","0,126"
"944","0,127"
"945","0,127"
"946","0,129"
"947","0,130"
"948","0,131"
"949","0,132"
"950","0,133"
"951","0,134"
"952","0,135"
"953","0,136"
"954","0,137"
"955","0,138"
"956","0,140"
"957","0,141"
"958","0,141"
"959","0,143"
"960","0,144"
"961","0,143"
"962","0,146"
"963","0,147"
"964","0,148"
"965","0,149"
"966","0,150"
"967","0,151"
"968","0,152"
"969","0,153"
"970","0,154"
"971","0,155"
"972","0,157"
"973","0,158"
"974","0,158"
"975","0,160"
"976","0,161"
"977","0,162"
"978","0,163"
"979","0,164"
"980","0,165"
"981","0,166"
"982","0,167"
"983","0,168"
"984","0,169"
"985","0,170"
"986","0,171"
"987","0,172"
"988","0,173"
"989","0,175"
"990","0,175"
"991","0,176"
"992","0,178"
"993","0,179"
"994","0,180"
"995","0,181"
"996","0,182"
"997","0,183"
"998","0,184"
"999","0,185"
"1000","0,186"
"1001","0,187"
"1002","0,188"
"1003","0,189"
"1004","0,190"
"1005","0,191"
"1006","0,192"
"1007","0,193"
"1008","0,194"
"1009","0,195"
"1010","0,197"
"1011","0,197"
"1012","0,198"
"1013","0,200"
"1014","0,201"
"1015","0,202"
"1016","0,203"
"1017","0,204"
"1018","0,205"
"1019","0,206"
"1020","0,207"
"1021","0,208"
"1022","0,209"
"1023","0,210"
"1024","0,211"
"1025","0,212"
"1026","0,214"
"1027","0,214"
"1028","0,215"
"1029","0,216"
"1030","0,218"
"1031","0,218"
"1032","0,219"
"1033","0,221"
"1034","0,222"
"1035","0,223"
"1036","0,224"
"1037","0,225"
"1038","0,226"
"1039","0,227"
"1040","0,228"
"1041","0,229"
"1042","0,230"
"1043","0,231"
"1044","0,232"
"1045","0,233"
"1046","0,234"
"1047","0,235"
"1048","0,236"
"1049","0,237"
"1050","0,238"
"1051","0,239"
"1052","0,240"
"1053","0,241"
"1054","0,242"
"1055","0,244"
"1056","0,245"
"1057","0,245"
"1058","0,247"
"1059","0,248"
"1060","0,249"
"1061","0,249"
"1062","0,251"
"1063","0,251"
"1064","0,253"
"1065","0,254"
"1066","0,255"
"1067","0,256"
"1068","0,257"
"1069","0,258"
"1070","0,259"
"1071","0,260"
"1072","0,261"
"1073","0,262"
"1074","0,263"
"1075","0,264"
"1076","0,265"
"1077","0,266"
"1078","0,267"
"1079","0,268"
"1080","0,270"
"1081","0,270"
"1082","0,271"
"1083","0,272"
"1084","0,274"
"1085","0,275"
"1086","0,275"
"1087","0,277"
"1088","0,278"
"1089","0,278"
"1090","0,279"
"1091","0,281"
"1092","0,282"
"1093","0,283"
"1094","0,283"
"1095","0,285"
"1096","0,286"
"1097","0,287"
"1098","0,287"
"1099","0,289"
"1100","0,290"
"1101","0,291"
"1102","0,292"
"1103","0,293"
"1104","0,294"
"1105","0,295"
"1106","0,296"
"1107","0,297"
"1108","0,298"
"1109","0,299"
"1110","0,300"
"1111","0,301"
"1112","0,303"
"1113","0,303"
"1114","0,304"
"1115","0,305"
"1116","0,306"
"1117","0,308"
"1118","0,308"
"1119","0,309"
"1120","0,311"
"1121","0,311"
"1122","0,312"
"1123","0,313"
"1124","0,314"
"1125","0,316"
"1126","0,317"
"1127","0,317"
"1128","0,318"
"1129","0,320"
"1130","0,320"
"1131","0,321"
"1132","0,323"
"1133","0,324"
"1134","0,325"
"1135","0,326"
"1136","0,327"
"1137","0,328"
"1138","0,329"
"1139","0,329"
"1140","0,331"
"1141","0,332"
"1142","0,333"
"1143","0,334"
"1144","0,334"
"1145","0,336"
"1146","0,337"
"1147","0,338"
"1148","0,339"
"1149","0,340"
"1150","0,341"
"1151","0,342"
"1152","0,343"
"1153","0,344"
"1154","0,345"
"1155","0,345"
"1156","0,347"
"1157","0,348"
"1158","0,349"
"1159","0,350"
"1160","0,350"
"1161","0,352"
"1162","0,353"
"1163","0,354"
"1164","0,355"
"1165","0,356"
"1166","0,357"
"1167","0,358"
"1168","0,359"
"1169","0,360"
"1170","0,361"
"1171","0,362"
"1172","0,363"
"1173","0,364"
"1174","0,365"
"1175","0,366"
"1176","0,367"
"1177","0,368"
"1178","0,369"
"1179","0,370"
"1180","0,371"
"1181","0,372"
"1182","0,373"
"1183","0,374"
"1184","0,375"
"1185","0,376"
"1186","0,377"
"1187","0,378"
"1188","0,379"
"1189","0,380"
"1190","0,381"
"1191","0,382"
"1192","0,383"
"1193","0,384"
"1194","0,385"
"1195","0,386"
"1196","0,387"
"1197","0,388"
"1198","0,389"
"1199","0,390"
"1200","0,391"
"1201","0,392"
"1202","0,394"
"1203","0,394"
"1204","0,395"
"1205","0,396"
"1206","0,397"
"1207","0,398"
"1208","0,399"
"1209","0,400"
"1210","0,401"
"1211","0,402"
"1212","0,402"
"1213","0,403"
"1214","0,405"
"1215","0,406"
"1216","0,406"
"1217","0,407"
"1218","0,409"
"1219","0,410"
"1220","0,410"
"1221","0,412"
"1222","0,413"
"1223","0,413"
"1224","0,414"
"1225","0,415"
"1226","0,417"
"1227","0,417"
"1228","0,418"
"1229","0,419"
"1230","0,420"
"1231","0,421"
"1232","0,422"
"1233","0,423"
"1234","0,425"
"1235","0,425"
"1236","0,426"
"1237","0,427"
"1238","0,429"
"1239","0,429"
"1240","0,430"
"1241","0,431"
"1242","0,432"
"1243","0,433"
"1244","0,434"
"1245","0,435"
"1246","0,436"
"1247","0,437"
"1248","0,438"
"1249","0,439"
"1250","0,440"
"1251","0,441"
"1252","0,442"
"1253","0,443"
"1254","0,444"
"1255","0,445"
"1256","0,446"
"1257","0,447"
"1258","0,448"
"1259","0,449"
"1260","0,450"
"1261","0,451"
"1262","0,452"
"1263","0,453"
"1264","0,454"
"1265","0,454"
"1266","0,456"
"1267","0,457"
"1268","0,458"
"1269","0,459"
"1270","0,460"
"1271","0,461"
"1272","0,462"
"1273","0,462"
"1274","0,464"
"1275","0,465"
"1276","0,466"
"1277","0,467"
"1278","0,468"
"1279","0,469"
"1280","0,470"
"1281","0,470"
"1282","0,472"
"1283","0,473"
"1284","0,473"
"1285","0,474"
"1286","0,476"
"1287","0,476"
"1288","0,477"
"1289","0,478"
"1290","0,479"
"1291","0,481"
"1292","0,481"
"1293","0,482"
"1294","0,483"
"1295","0,484"
"1296","0,485"
"1297","0,486"
"1298","0,487"
"1299","0,488"
"1300","0,489"
"1301","0,490"
"1302","0,491"
"1303","0,492"
"1304","0,493"
"1305","0,494"
"1306","0,495"
"1307","0,496"
"1308","0,497"
"1309","0,498"
"1310","0,499"
"1311","0,500"
"1312","0,501"
"1313","0,502"
"1314","0,502"
"1315","0,504"
"1316","0,504"
"1317","0,506"
"1318","0,506"
"1319","0,508"
"1320","0,508"
"1321","0,509"
"1322","0,510"
"1323","0,512"
"1324","0,513"
"1325","0,513"
"1326","0,514"
"1327","0,516"
"1328","0,516"
"1329","0,517"
"1330","0,518"
"1331","0,519"
"1332","0,520"
"1333","0,521"
"1334","0,522"
"1335","0,523"
"1336","0,524"
"1337","0,525"
"1338","0,526"
"1339","0,527"
"1340","0,528"
"1341","0,529"
"1342","0,530"
"1343","0,531"
"1344","0,532"
"1345","0,533"
"1346","0,533"
"1347","0,535"
"1348","0,535"
"1349","0,537"
"1350","0,537"
"1351","0,538"
"1352","0,540"
"1353","0,540"
"1354","0,541"
"1355","0,542"
"1356","0,544"
"1357","0,544"
"1358","0,545"
"1359","0,546"
"1360","0,547"
"1361","0,548"
"1362","0,549"
"1363","0,550"
"1364","0,551"
"1365","0,552"
"1366","0,552"
"1367","0,554"
"1368","0,555"
"1369","0,556"
"1370","0,556"
"1371","0,558"
"1372","0,559"
"1373","0,559"
"1374","0,560"
"1375","0,562"
"1376","0,563"
"1377","0,563"
"1378","0,564"
"1379","0,565"
"1380","0,566"
"1381","0,567"
"1382","0,568"
"1383","0,569"
"1384","0,570"
"1385","0,571"
"1386","0,571"
"1387","0,573"
"1388","0,574"
"1389","0,575"
"1390","0,575"
"1391","0,577"
"1392","0,578"
"1393","0,578"
"1394","0,579"
"1395","0,580"
"1396","0,582"
"1397","0,582"
"1398","0,583"
"1399","0,584"
"1400","0,585"
"1401","0,586"
"1402","0,586"
"1403","0,588"
"1404","0,589"
"1405","0,590"
"1406","0,590"
"1407","0,592"
"1408","0,593"
"1409","0,594"
"1410","0,594"
"1411","0,596"
"1412","0,596"
"1413","0,597"
"1414","0,598"
"1415","0,599"
"1416","0,600"
"1417","0,601"
"1418","0,602"
"1419","0,603"
"1420","0,604"
"1421","0,605"
"1422","0,606"
"1423","0,607"
"1424","0,608"
"1425","0,608"
"1426","0,609"
"1427","0,611"
"1428","0,612"
"1429","0,612"
"1430","0,613"
"1431","0,614"
"1432","0,615"
"1433","0,616"
"1434","0,617"
"1435","0,618"
"1436","0,619"
"1437","0,620"
"1438","0,621"
"1439","0,622"
"1440","0,623"
"1441","0,623"
"1442","0,624"
"1443","0,626"
"1444","0,626"
"1445","0,627"
"1446","0,628"
"1447","0,629"
"1448","0,630"
"1449","0,631"
"1450","0,632"
"1451","0,633"
"1452","0,634"
"1453","0,635"
"1454","0,636"
"1455","0,637"
"1456","0,638"
"1457","0,638"
"1458","0,640"
"1459","0,641"
"1460","0,641"
"1461","0,642"
"1462","0,643"
"1463","0,644"
"1464","0,645"
"1465","0,646"
"1466","0,647"
"1467","0,648"
"1468","0,649"
"1469","0,650"
"1470","0,650"
"1471","0,652"
"1472","0,653"
"1473","0,653"
"1474","0,654"
"1475","0,656"
"1476","0,656"
"1477","0,657"
"1478","0,658"
"1479","0,659"
"1480","0,660"
"1481","0,660"
"1482","0,661"
"1483","0,663"
"1484","0,664"
"1485","0,664"
"1486","0,665"
"1487","0,667"
"1488","0,667"
"1489","0,668"
"1490","0,669"
"1491","0,670"
"1492","0,671"
"1493","0,672"
"1494","0,673"
"1495","0,674"
"1496","0,675"
"1497","0,675"
"1498","0,676"
"1499","0,678"
"1500","0,678"
"1501","0,679"
"1502","0,680"
"1503","0,681"
"1504","0,682"
"1505","0,683"
"1506","0,684"
"1507","0,685"
"1508","0,685"
"1509","0,686"
"1510","0,687"
"1511","0,689"
"1512","0,689"
"1513","0,690"
"1514","0,691"
"1515","0,692"
"1516","0,693"
"1517","0,694"
"1518","0,695"
"1519","0,696"
"1520","0,696"
"1521","0,697"
"1522","0,699"
"1523","0,700"
"1524","0,700"
"1525","0,701"
"1526","0,702"
"1527","0,703"
"1528","0,704"
"1529","0,705"
"1530","0,706"
"1531","0,707"
"1532","0,707"
"1533","0,708"
"1534","0,709"
"1535","0,710"
"1536","0,711"
"1537","0,712"
"1538","0,713"
"1539","0,714"
"1540","0,715"
"1541","0,716"
"1542","0,717"
"1543","0,717"
"1544","0,718"
"1545","0,719"
"1546","0,720"
"1547","0,721"
"1548","0,722"
"1549","0,723"
"1550","0,724"
"1551","0,725"
"1552","0,725"
"1553","0,726"
"1554","0,728"
"1555","0,728"
"1556","0,729"
"1557","0,730"
"1558","0,731"
"1559","0,732"
"1560","0,732"
"1561","0,734"
"1562","0,735"
"1563","0,735"
"1564","0,736"
"1565","0,737"
"1566","0,738"
"1567","0,739"
"1568","0,740"
"1569","0,741"
"1570","0,742"
"1571","0,743"
"1572","0,743"
"1573","0,745"
"1574","0,746"
"1575","0,746"
"1576","0,747"
"1577","0,748"
"1578","0,749"
"1579","0,749"
"1580","0,750"
"1581","0,752"
"1582","0,752"
"1583","0,753"
"1584","0,754"
"1585","0,755"
"1586","0,756"
"1587","0,757"
"1588","0,758"
"1589","0,759"
"1590","0,760"
"1591","0,760"
"1592","0,761"
"1593","0,762"
"1594","0,763"
"1595","0,764"
"1596","0,765"
"1597","0,766"
"1598","0,766"
"1599","0,767"
"1600","0,768"
"1601","0,769"
"1602","0,770"
"1603","0,771"
"1604","0,772"
"1605","0,773"
"1606","0,774"
"1607","0,774"
"1608","0,776"
"1609","0,777"
"1610","0,777"
"1611","0,778"
"1612","0,779"
"1613","0,780"
"1614","0,781"
"1615","0,782"
"1616","0,783"
"1617","0,784"
"1618","0,784"
"1619","0,785"
"1620","0,786"
"1621","0,787"
"1622","0,788"
"1623","0,789"
"1624","0,790"
"1625","0,791"
"1626","0,791"
"1627","0,792"
"1628","0,794"
"1629","0,794"
"1630","0,795"
"1631","0,796"
"1632","0,797"
"1633","0,798"
"1634","0,798"
"1635","0,799"
"1636","0,800"
"1637","0,801"
"1638","0,802"
"1639","0,803"
"1640","0,804"
"1641","0,804"
"1642","0,805"
"1643","0,806"
"1644","0,807"
"1645","0,807"
"1646","0,808"
"1647","0,809"
"1648","0,810"
"1649","0,811"
"1650","0,812"
"1651","0,813"
"1652","0,814"
"1653","0,814"
"1654","0,815"
"1655","0,816"
"1656","0,817"
"1657","0,818"
"1658","0,819"
"1659","0,820"
"1660","0,821"
"1661","0,821"
"1662","0,822"
