"","Kanal 10 Durchschn. (V)"
"1334","0,000"
"1335","0,000"
"1336","0,001"
"1337","0,000"
"1338","0,001"
"1339","0,001"
"1340","0,001"
"1341","0,001"
"1342","0,000"
"1343","0,000"
"1344","0,000"
"1345","0,000"
"1346","0,000"
"1347","0,001"
"1348","0,000"
"1349","0,001"
"1350","0,000"
"1351","0,001"
"1352","0,001"
"1353","0,001"
"1354","0,001"
"1355","0,001"
"1356","0,000"
"1357","0,001"
"1358","0,000"
"1359","0,000"
"1360","0,001"
"1361","0,000"
"1362","0,001"
"1363","0,000"
"1364","0,001"
"1365","0,001"
"1366","0,001"
"1367","0,000"
"1368","0,001"
"1369","0,001"
"1370","0,000"
"1371","0,001"
"1372","0,001"
"1373","0,001"
"1374","0,000"
"1375","0,001"
"1376","0,001"
"1377","0,001"
"1378","0,000"
"1379","0,001"
"1380","0,001"
"1381","0,001"
"1382","0,001"
"1383","0,000"
"1384","0,000"
"1385","0,000"
"1386","0,000"
"1387","0,001"
"1388","0,001"
"1389","0,000"
"1390","0,000"
"1391","0,001"
"1392","0,066"
"1393","0,040"
"1394","0,043"
"1395","0,046"
"1396","0,049"
"1397","0,050"
"1398","0,052"
"1399","0,053"
"1400","0,055"
"1401","0,057"
"1402","0,059"
"1403","0,060"
"1404","0,060"
"1405","0,062"
"1406","0,063"
"1407","0,065"
"1408","0,066"
"1409","0,067"
"1410","0,068"
"1411","0,069"
"1412","0,070"
"1413","0,072"
"1414","0,073"
"1415","0,074"
"1416","0,075"
"1417","0,076"
"1418","0,078"
"1419","0,079"
"1420","0,080"
"1421","0,081"
"1422","0,082"
"1423","0,084"
"1424","0,085"
"1425","0,086"
"1426","0,087"
"1427","0,088"
"1428","0,089"
"1429","0,090"
"1430","0,091"
"1431","0,092"
"1432","0,093"
"1433","0,094"
"1434","0,096"
"1435","0,098"
"1436","0,099"
"1437","0,099"
"1438","0,100"
"1439","0,101"
"1440","0,103"
"1441","0,104"
"1442","0,105"
"1443","0,106"
"1444","0,107"
"1445","0,108"
"1446","0,110"
"1447","0,110"
"1448","0,111"
"1449","0,112"
"1450","0,114"
"1451","0,115"
"1452","0,116"
"1453","0,117"
"1454","0,118"
"1455","0,119"
"1456","0,120"
"1457","0,122"
"1458","0,123"
"1459","0,124"
"1460","0,124"
"1461","0,126"
"1462","0,127"
"1463","0,128"
"1464","0,129"
"1465","0,130"
"1466","0,131"
"1467","0,133"
"1468","0,134"
"1469","0,135"
"1470","0,135"
"1471","0,136"
"1472","0,137"
"1473","0,139"
"1474","0,140"
"1475","0,141"
"1476","0,142"
"1477","0,143"
"1478","0,144"
"1479","0,145"
"1480","0,147"
"1481","0,147"
"1482","0,148"
"1483","0,150"
"1484","0,151"
"1485","0,152"
"1486","0,153"
"1487","0,154"
"1488","0,155"
"1489","0,156"
"1490","0,157"
"1491","0,159"
"1492","0,159"
"1493","0,160"
"1494","0,161"
"1495","0,163"
"1496","0,164"
"1497","0,165"
"1498","0,166"
"1499","0,167"
"1500","0,168"
"1501","0,170"
"1502","0,170"
"1503","0,171"
"1504","0,172"
"1505","0,173"
"1506","0,175"
"1507","0,176"
"1508","0,177"
"1509","0,177"
"1510","0,178"
"1511","0,180"
"1512","0,181"
"1513","0,182"
"1514","0,183"
"1515","0,184"
"1516","0,185"
"1517","0,186"
"1518","0,187"
"1519","0,188"
"1520","0,189"
"1521","0,190"
"1522","0,192"
"1523","0,193"
"1524","0,194"
"1525","0,195"
"1526","0,196"
"1527","0,197"
"1528","0,198"
"1529","0,199"
"1530","0,200"
"1531","0,201"
"1532","0,202"
"1533","0,203"
"1534","0,205"
"1535","0,206"
"1536","0,206"
"1537","0,207"
"1538","0,208"
"1539","0,210"
"1540","0,211"
"1541","0,212"
"1542","0,212"
"1543","0,213"
"1544","0,215"
"1545","0,216"
"1546","0,217"
"1547","0,218"
"1548","0,219"
"1549","0,220"
"1550","0,221"
"1551","0,223"
"1552","0,223"
"1553","0,223"
"1554","0,225"
"1555","0,226"
"1556","0,227"
"1557","0,229"
"1558","0,230"
"1559","0,230"
"1560","0,232"
"1561","0,233"
"1562","0,234"
"1563","0,235"
"1564","0,236"
"1565","0,237"
"1566","0,238"
"1567","0,239"
"1568","0,240"
"1569","0,241"
"1570","0,242"
"1571","0,243"
"1572","0,244"
"1573","0,246"
"1574","0,247"
"1575","0,247"
"1576","0,248"
"1577","0,250"
"1578","0,251"
"1579","0,252"
"1580","0,253"
"1581","0,254"
"1582","0,255"
"1583","0,256"
"1584","0,257"
"1585","0,258"
"1586","0,259"
"1587","0,260"
"1588","0,261"
"1589","0,263"
"1590","0,263"
"1591","0,264"
"1592","0,265"
"1593","0,266"
"1594","0,267"
"1595","0,269"
"1596","0,270"
"1597","0,270"
"1598","0,271"
"1599","0,273"
"1600","0,274"
"1601","0,275"
"1602","0,276"
"1603","0,276"
"1604","0,278"
"1605","0,279"
"1606","0,280"
"1607","0,281"
"1608","0,282"
"1609","0,283"
"1610","0,284"
"1611","0,285"
"1612","0,286"
"1613","0,287"
"1614","0,288"
"1615","0,289"
"1616","0,291"
"1617","0,291"
"1618","0,292"
"1619","0,293"
"1620","0,294"
"1621","0,296"
"1622","0,297"
"1623","0,298"
"1624","0,298"
"1625","0,299"
"1626","0,301"
"1627","0,302"
"1628","0,303"
"1629","0,304"
"1630","0,305"
"1631","0,306"
"1632","0,307"
"1633","0,308"
"1634","0,309"
"1635","0,310"
"1636","0,311"
"1637","0,312"
"1638","0,313"
"1639","0,314"
"1640","0,315"
"1641","0,315"
"1642","0,317"
"1643","0,318"
"1644","0,319"
"1645","0,320"
"1646","0,321"
"1647","0,322"
"1648","0,323"
"1649","0,324"
"1650","0,325"
"1651","0,326"
"1652","0,327"
"1653","0,328"
"1654","0,329"
"1655","0,330"
"1656","0,331"
"1657","0,332"
"1658","0,333"
"1659","0,334"
"1660","0,336"
"1661","0,337"
"1662","0,337"
