"","Kanal 10 Durchschn. (V)"
"1","0,000"
"2","0,001"
"3","0,000"
"4","0,000"
"5","0,000"
"6","0,000"
"7","0,000"
"8","0,000"
"9","0,000"
"10","0,000"
"11","0,000"
"12","0,000"
"13","0,000"
"14","0,000"
"15","0,001"
"16","0,000"
"17","0,000"
"18","0,001"
"19","0,000"
"20","0,001"
"21","0,000"
"22","0,000"
"23","0,000"
"24","0,001"
"25","0,001"
"26","0,000"
"27","0,001"
"28","0,000"
"29","0,001"
"30","0,000"
"31","0,001"
"32","0,001"
"33","0,000"
"34","0,001"
"35","0,001"
"36","0,001"
"37","0,001"
"38","0,000"
"39","0,001"
"40","0,001"
"41","0,000"
"42","0,001"
"43","0,000"
"44","0,001"
"45","0,000"
"46","0,001"
"47","0,000"
"48","0,000"
"49","0,001"
"50","0,001"
"51","0,000"
"52","0,001"
"53","0,001"
"54","0,000"
"55","0,000"
"56","0,000"
"57","0,000"
"58","0,001"
"59","0,000"
"60","0,001"
"61","0,001"
"62","0,000"
"63","0,000"
"64","0,000"
"65","0,001"
"66","0,000"
"67","0,000"
"68","0,000"
"69","0,001"
"70","0,001"
"71","0,001"
"72","0,000"
"73","0,000"
"74","0,001"
"75","0,001"
"76","0,000"
"77","0,000"
"78","0,001"
"79","0,000"
"80","0,001"
"81","0,001"
"82","0,000"
"83","0,000"
"84","0,000"
"85","0,000"
"86","0,000"
"87","0,000"
"88","0,000"
"89","0,000"
"90","0,001"
"91","0,000"
"92","0,001"
"93","0,000"
"94","0,001"
"95","0,000"
"96","0,000"
"97","0,001"
"98","0,001"
"99","0,001"
"100","0,001"
"101","0,000"
"102","0,001"
"103","0,001"
"104","0,000"
"105","0,001"
"106","0,000"
"107","0,000"
"108","0,001"
"109","0,000"
"110","0,001"
"111","0,000"
"112","0,000"
"113","0,001"
"114","0,001"
"115","0,000"
"116","0,000"
"117","0,000"
"118","0,001"
"119","0,000"
"120","0,000"
"121","0,001"
"122","0,001"
"123","0,000"
"124","0,001"
"125","0,000"
"126","0,001"
"127","0,001"
"128","0,001"
"129","0,001"
"130","0,000"
"131","0,001"
"132","0,000"
"133","0,000"
"134","0,001"
"135","0,000"
"136","0,001"
"137","0,000"
"138","0,000"
"139","0,000"
"140","0,000"
"141","0,000"
"142","0,001"
"143","0,000"
"144","0,000"
"145","0,000"
"146","0,000"
"147","0,000"
"148","0,000"
"149","0,001"
"150","0,000"
"151","0,000"
"152","0,001"
"153","0,001"
"154","0,000"
"155","0,000"
"156","0,001"
"157","0,000"
"158","0,000"
"159","0,001"
"160","0,001"
"161","0,000"
"162","0,001"
"163","0,001"
"164","0,000"
"165","0,001"
"166","0,000"
"167","0,000"
"168","0,001"
"169","0,000"
"170","0,001"
"171","0,000"
"172","0,000"
"173","0,000"
"174","0,000"
"175","0,001"
"176","0,000"
"177","0,000"
"178","0,001"
"179","0,001"
"180","0,000"
"181","0,001"
"182","0,001"
"183","0,001"
"184","0,001"
"185","0,001"
"186","0,000"
"187","0,000"
"188","0,000"
"189","0,000"
"190","0,000"
"191","0,000"
"192","0,001"
"193","0,000"
"194","0,000"
"195","0,000"
"196","0,000"
"197","0,000"
"198","0,000"
"199","0,000"
"200","0,001"
"201","0,001"
"202","0,000"
"203","0,000"
"204","0,000"
"205","0,001"
"206","0,000"
"207","0,000"
"208","0,001"
"209","0,000"
"210","0,000"
"211","0,000"
"212","0,001"
"213","0,001"
"214","0,001"
"215","0,001"
"216","0,001"
"217","0,000"
"218","0,000"
"219","0,000"
"220","0,000"
"221","0,001"
"222","0,000"
"223","0,001"
"224","0,000"
"225","0,000"
"226","0,000"
"227","0,000"
"228","0,000"
"229","0,000"
"230","0,000"
"231","0,000"
"232","0,000"
"233","0,001"
"234","0,000"
"235","0,000"
"236","0,001"
"237","0,001"
"238","0,001"
"239","0,000"
"240","0,000"
"241","0,001"
"242","0,001"
"243","0,000"
"244","0,000"
"245","0,000"
"246","0,000"
"247","0,001"
"248","0,001"
"249","0,000"
"250","0,000"
"251","0,000"
"252","0,000"
"253","0,000"
"254","0,000"
"255","0,000"
"256","0,001"
"257","0,000"
"258","0,000"
"259","0,001"
"260","0,000"
"261","0,000"
"262","0,000"
"263","0,001"
"264","0,000"
"265","0,001"
"266","0,000"
"267","0,000"
"268","0,000"
"269","0,001"
"270","0,000"
"271","0,000"
"272","0,000"
"273","0,000"
"274","0,000"
"275","0,001"
"276","0,000"
"277","0,001"
"278","0,001"
"279","0,000"
"280","0,000"
"281","0,000"
"282","0,001"
"283","0,000"
"284","0,001"
"285","0,000"
"286","0,001"
"287","0,000"
"288","0,000"
"289","0,001"
"290","0,001"
"291","0,000"
"292","0,001"
"293","0,000"
"294","0,000"
"295","0,000"
"296","0,001"
"297","0,000"
"298","0,001"
"299","0,001"
"300","0,001"
"301","0,000"
"302","0,000"
"303","0,000"
"304","0,001"
"305","0,000"
"306","0,000"
"307","0,001"
"308","0,000"
"309","0,000"
"310","0,000"
"311","0,000"
"312","0,000"
"313","0,001"
"314","0,000"
"315","0,000"
"316","0,001"
"317","0,001"
"318","0,000"
"319","0,001"
"320","0,000"
"321","0,000"
"322","0,000"
"323","0,000"
"324","0,000"
"325","0,001"
"326","0,000"
"327","0,000"
"328","0,001"
"329","0,000"
"330","0,001"
"331","0,000"
"332","0,000"
"333","0,001"
"334","0,001"
"335","0,000"
"336","0,000"
"337","0,001"
"338","0,000"
"339","0,001"
"340","0,000"
"341","0,001"
"342","0,001"
"343","0,000"
"344","0,000"
"345","0,001"
"346","0,000"
"347","0,000"
"348","0,001"
"349","0,000"
"350","0,000"
"351","0,000"
"352","0,000"
"353","0,000"
"354","0,001"
"355","0,001"
"356","0,000"
"357","0,000"
"358","0,001"
"359","0,001"
"360","0,000"
"361","0,000"
"362","0,001"
"363","0,000"
"364","0,000"
"365","0,000"
"366","0,000"
"367","0,000"
"368","0,000"
"369","0,000"
"370","0,000"
"371","0,001"
"372","0,000"
"373","0,000"
"374","0,001"
"375","0,000"
"376","0,000"
"377","0,000"
"378","0,001"
"379","0,000"
"380","0,000"
"381","0,001"
"382","0,000"
"383","0,001"
"384","0,000"
"385","0,000"
"386","0,000"
"387","0,001"
"388","0,000"
"389","0,001"
"390","0,001"
"391","0,001"
"392","0,001"
"393","0,001"
"394","0,000"
"395","0,000"
"396","0,000"
"397","0,000"
"398","0,000"
"399","0,000"
"400","0,001"
"401","0,000"
"402","0,000"
"403","0,000"
"404","0,001"
"405","0,000"
"406","0,000"
"407","0,000"
"408","0,001"
"409","0,000"
"410","0,001"
"411","0,000"
"412","0,000"
"413","0,001"
"414","0,000"
"415","0,000"
"416","0,000"
"417","0,000"
"418","0,001"
"419","0,001"
"420","0,001"
"421","0,000"
"422","0,001"
"423","0,001"
"424","0,000"
"425","0,000"
"426","0,000"
"427","0,000"
"428","0,000"
"429","0,001"
"430","0,000"
"431","0,001"
"432","0,000"
"433","0,000"
"434","0,000"
"435","0,000"
"436","0,001"
"437","0,000"
"438","0,001"
"439","0,000"
"440","0,000"
"441","0,000"
"442","0,001"
"443","0,000"
"444","0,000"
"445","0,000"
"446","0,000"
"447","0,000"
"448","0,001"
"449","0,000"
"450","0,000"
"451","0,001"
"452","0,001"
"453","0,000"
"454","0,001"
"455","0,000"
"456","0,000"
"457","0,000"
"458","0,000"
"459","0,000"
"460","0,001"
"461","0,001"
"462","0,000"
"463","0,001"
"464","0,000"
"465","0,001"
"466","0,000"
"467","0,001"
"468","0,001"
"469","0,000"
"470","0,000"
"471","0,001"
"472","0,001"
"473","0,000"
"474","0,001"
"475","0,000"
"476","0,000"
"477","0,001"
"478","0,000"
"479","0,000"
"480","0,000"
"481","0,001"
"482","0,000"
"483","0,001"
"484","0,000"
"485","0,001"
"486","0,000"
"487","0,001"
"488","0,000"
"489","0,000"
"490","0,000"
"491","0,001"
"492","0,000"
"493","0,000"
"494","0,000"
"495","0,000"
"496","0,000"
"497","0,001"
"498","0,000"
"499","0,000"
"500","0,001"
"501","0,000"
"502","0,001"
"503","0,001"
"504","0,000"
"505","0,001"
"506","0,001"
"507","0,000"
"508","0,001"
"509","0,001"
"510","0,000"
"511","0,001"
"512","0,000"
"513","0,000"
"514","0,001"
"515","0,000"
"516","0,001"
"517","0,000"
"518","0,000"
"519","0,001"
"520","0,000"
"521","0,001"
"522","0,000"
"523","0,001"
"524","0,000"
"525","0,000"
"526","0,001"
"527","0,000"
"528","0,001"
"529","0,001"
"530","0,000"
"531","0,000"
"532","0,001"
"533","0,000"
"534","0,000"
"535","0,000"
"536","0,000"
"537","0,000"
"538","0,001"
"539","0,000"
"540","0,001"
"541","0,001"
"542","0,000"
"543","0,001"
"544","0,000"
"545","0,001"
"546","0,001"
"547","0,001"
"548","0,001"
"549","0,000"
"550","0,001"
"551","0,001"
"552","0,000"
"553","0,001"
"554","0,001"
"555","0,000"
"556","0,000"
"557","0,000"
"558","0,000"
"559","0,001"
"560","0,000"
"561","0,001"
"562","0,001"
"563","0,001"
"564","0,001"
"565","0,000"
"566","0,000"
"567","0,000"
"568","0,000"
"569","0,001"
"570","0,000"
"571","0,000"
"572","0,001"
"573","0,000"
"574","0,000"
"575","0,000"
"576","0,000"
"577","0,001"
"578","0,001"
"579","0,000"
"580","0,001"
"581","0,000"
"582","0,000"
"583","0,000"
"584","0,000"
"585","0,000"
"586","0,001"
"587","0,000"
"588","0,000"
"589","0,001"
"590","0,001"
"591","0,000"
"592","0,000"
"593","0,000"
"594","0,001"
"595","0,000"
"596","0,001"
"597","0,001"
"598","0,001"
"599","0,001"
"600","0,000"
"601","0,001"
"602","0,000"
"603","0,001"
"604","0,000"
"605","0,001"
"606","0,001"
"607","0,000"
"608","0,000"
"609","0,000"
"610","0,000"
"611","0,000"
"612","0,000"
"613","0,000"
"614","0,001"
"615","0,000"
"616","0,001"
"617","0,000"
"618","0,000"
"619","0,000"
"620","0,001"
"621","0,000"
"622","0,000"
"623","0,001"
"624","0,000"
"625","0,000"
"626","0,000"
"627","0,000"
"628","0,000"
"629","0,001"
"630","0,000"
"631","0,000"
"632","0,001"
"633","0,001"
"634","0,000"
"635","0,000"
"636","0,000"
"637","0,000"
"638","0,001"
"639","0,000"
"640","0,000"
"641","0,000"
"642","0,001"
"643","0,000"
"644","0,000"
"645","0,000"
"646","0,000"
"647","0,001"
"648","0,000"
"649","0,000"
"650","0,001"
"651","0,000"
"652","0,001"
"653","0,000"
"654","0,001"
"655","0,000"
"656","0,001"
"657","0,000"
"658","0,000"
"659","0,000"
"660","0,000"
"661","0,000"
"662","0,001"
"663","0,000"
"664","0,001"
"665","0,000"
"666","0,001"
"667","0,000"
"668","0,001"
"669","0,000"
"670","0,000"
"671","0,001"
"672","0,001"
"673","0,000"
"674","0,000"
"675","0,001"
"676","0,000"
"677","0,000"
"678","0,000"
"679","0,000"
"680","0,000"
"681","0,000"
"682","0,000"
"683","0,001"
"684","0,000"
"685","0,001"
"686","0,000"
"687","0,000"
"688","0,000"
"689","0,000"
"690","0,001"
"691","0,000"
"692","0,000"
"693","0,001"
"694","0,000"
"695","0,000"
"696","0,001"
"697","0,000"
"698","0,000"
"699","0,001"
"700","0,000"
"701","0,000"
"702","0,000"
"703","0,000"
"704","0,001"
"705","0,000"
"706","0,000"
"707","0,001"
"708","0,000"
"709","0,001"
"710","0,001"
"711","0,001"
"712","0,001"
"713","0,001"
"714","0,000"
"715","0,001"
"716","0,000"
"717","0,000"
"718","0,001"
"719","0,001"
"720","0,000"
"721","0,000"
"722","0,001"
"723","0,001"
"724","0,001"
"725","0,001"
"726","0,000"
"727","0,000"
"728","0,001"
"729","0,000"
"730","0,001"
"731","0,001"
"732","0,000"
"733","0,000"
"734","0,000"
"735","0,001"
"736","0,000"
"737","0,000"
"738","0,000"
"739","0,001"
"740","0,000"
"741","0,001"
"742","0,001"
"743","0,000"
"744","0,001"
"745","0,001"
"746","0,001"
"747","0,000"
"748","0,001"
"749","0,000"
"750","0,000"
"751","0,000"
"752","0,000"
"753","0,000"
"754","0,001"
"755","0,000"
"756","0,000"
"757","0,000"
"758","0,001"
"759","0,001"
"760","0,000"
"761","0,000"
"762","0,001"
"763","0,000"
"764","0,000"
"765","0,000"
"766","0,000"
"767","0,000"
"768","0,000"
"769","0,000"
"770","0,000"
"771","0,001"
"772","0,000"
"773","0,001"
"774","0,001"
"775","0,001"
"776","0,000"
"777","0,000"
"778","0,000"
"779","0,001"
"780","0,001"
"781","0,001"
"782","0,000"
"783","0,000"
"784","0,000"
"785","0,000"
"786","0,001"
"787","0,000"
"788","0,000"
"789","0,001"
"790","0,000"
"791","0,001"
"792","0,000"
"793","0,001"
"794","0,000"
"795","0,000"
"796","0,000"
"797","0,000"
"798","0,000"
"799","0,001"
"800","0,001"
"801","0,000"
"802","0,000"
"803","0,000"
"804","0,001"
"805","0,001"
"806","0,000"
"807","0,000"
"808","0,001"
"809","0,000"
"810","0,001"
"811","0,000"
"812","0,000"
"813","0,001"
"814","0,001"
"815","0,000"
"816","0,001"
"817","0,001"
"818","0,001"
"819","0,001"
"820","0,000"
"821","0,000"
"822","0,001"
"823","0,001"
"824","0,000"
"825","0,000"
"826","0,001"
"827","0,000"
"828","0,000"
"829","0,001"
"830","0,000"
"831","0,000"
"832","0,000"
"833","0,000"
"834","0,000"
"835","0,001"
"836","0,000"
"837","0,000"
"838","0,000"
"839","0,000"
"840","0,001"
"841","0,000"
"842","0,000"
"843","0,000"
"844","0,000"
"845","0,001"
"846","0,001"
"847","0,000"
"848","0,001"
"849","0,001"
"850","0,000"
"851","0,000"
"852","0,001"
"853","0,000"
"854","0,001"
"855","0,001"
"856","0,000"
"857","0,001"
"858","0,000"
"859","0,001"
"860","0,000"
"861","0,001"
"862","0,001"
"863","0,000"
"864","0,000"
"865","0,000"
"866","0,001"
"867","0,000"
"868","0,001"
"869","0,000"
"870","0,000"
"871","0,000"
"872","0,000"
"873","0,001"
"874","0,001"
"875","0,000"
"876","0,000"
"877","0,001"
"878","0,001"
"879","0,001"
"880","0,000"
"881","0,000"
"882","0,001"
"883","0,001"
"884","0,000"
"885","0,001"
"886","0,000"
"887","0,001"
"888","0,001"
"889","0,001"
"890","0,000"
"891","0,000"
"892","0,001"
"893","0,001"
"894","0,000"
"895","0,000"
"896","0,001"
"897","0,000"
"898","0,001"
"899","0,000"
"900","0,000"
"901","0,000"
"902","0,001"
"903","0,000"
"904","0,000"
"905","0,000"
"906","0,000"
"907","0,001"
"908","0,000"
"909","0,001"
"910","0,000"
"911","0,001"
"912","0,001"
"913","0,000"
"914","0,000"
"915","0,000"
"916","0,000"
"917","0,000"
"918","0,001"
"919","0,000"
"920","0,001"
"921","0,000"
"922","0,001"
"923","0,001"
"924","0,000"
"925","0,000"
"926","0,000"
"927","0,001"
"928","0,001"
"929","0,000"
"930","0,000"
"931","0,000"
"932","0,000"
"933","0,000"
"934","0,000"
"935","0,000"
"936","0,001"
"937","0,000"
"938","0,000"
"939","0,000"
"940","0,001"
"941","0,001"
"942","0,000"
"943","0,001"
"944","0,000"
"945","0,000"
"946","0,000"
"947","0,001"
"948","0,000"
"949","0,001"
"950","0,000"
"951","0,000"
"952","0,001"
"953","0,000"
"954","0,000"
"955","0,000"
"956","0,000"
"957","0,001"
"958","0,000"
"959","0,000"
"960","0,000"
"961","0,000"
"962","0,001"
"963","0,001"
"964","0,001"
"965","0,000"
"966","0,000"
"967","0,001"
"968","0,000"
"969","0,001"
"970","0,001"
"971","0,000"
"972","0,001"
"973","0,001"
"974","0,000"
"975","0,000"
"976","0,000"
"977","0,001"
"978","0,001"
"979","0,000"
"980","0,000"
"981","0,001"
"982","0,001"
"983","0,000"
"984","0,001"
"985","0,000"
"986","0,000"
"987","0,000"
"988","0,000"
"989","0,000"
"990","0,000"
"991","0,001"
"992","0,000"
"993","0,001"
"994","0,000"
"995","0,001"
"996","0,000"
"997","0,000"
"998","0,000"
"999","0,001"
"1000","0,000"
"1001","0,001"
"1002","0,000"
"1003","0,000"
"1004","0,000"
"1005","0,000"
"1006","0,001"
"1007","0,000"
"1008","0,001"
"1009","0,000"
"1010","0,000"
"1011","0,000"
"1012","0,001"
"1013","0,000"
"1014","0,000"
"1015","0,000"
"1016","0,000"
"1017","0,000"
"1018","0,000"
"1019","0,000"
"1020","0,001"
"1021","0,000"
"1022","0,000"
"1023","0,000"
"1024","0,001"
"1025","0,000"
"1026","0,001"
"1027","0,001"
"1028","0,000"
"1029","0,000"
"1030","0,001"
"1031","0,000"
"1032","0,001"
"1033","0,001"
"1034","0,000"
"1035","0,001"
"1036","0,000"
"1037","0,000"
"1038","0,000"
"1039","0,001"
"1040","0,001"
"1041","0,000"
"1042","0,000"
"1043","0,001"
"1044","0,000"
"1045","0,001"
"1046","0,000"
"1047","0,001"
"1048","0,000"
"1049","0,001"
"1050","0,000"
"1051","0,000"
"1052","0,000"
"1053","0,000"
"1054","0,001"
"1055","0,000"
"1056","0,000"
"1057","0,000"
"1058","0,000"
"1059","0,001"
"1060","0,000"
"1061","0,001"
"1062","0,000"
"1063","0,000"
"1064","0,000"
"1065","0,000"
"1066","0,001"
"1067","0,000"
"1068","0,001"
"1069","0,000"
"1070","0,001"
"1071","0,001"
"1072","0,000"
"1073","0,001"
"1074","0,000"
"1075","0,001"
"1076","0,000"
"1077","0,000"
"1078","0,001"
"1079","0,000"
"1080","0,000"
"1081","0,000"
"1082","0,000"
"1083","0,000"
"1084","0,000"
"1085","0,000"
"1086","0,000"
"1087","0,000"
"1088","0,000"
"1089","0,000"
"1090","0,001"
"1091","0,000"
"1092","0,000"
"1093","0,001"
"1094","0,000"
"1095","0,001"
"1096","0,000"
"1097","0,000"
"1098","0,000"
"1099","0,000"
"1100","0,001"
"1101","0,000"
"1102","0,000"
"1103","0,001"
"1104","0,001"
"1105","0,001"
"1106","0,000"
"1107","0,000"
"1108","0,000"
"1109","0,000"
"1110","0,001"
"1111","0,001"
"1112","0,000"
"1113","0,000"
"1114","0,001"
"1115","0,000"
"1116","0,001"
"1117","0,001"
"1118","0,000"
"1119","0,000"
"1120","0,000"
"1121","0,001"
"1122","0,000"
"1123","0,000"
"1124","0,001"
"1125","0,000"
"1126","0,001"
"1127","0,000"
"1128","0,000"
"1129","0,000"
"1130","0,001"
"1131","0,000"
"1132","0,001"
"1133","0,001"
"1134","0,000"
"1135","0,001"
"1136","0,001"
"1137","0,001"
"1138","0,000"
"1139","0,000"
"1140","0,000"
"1141","0,000"
"1142","0,000"
"1143","0,000"
"1144","0,000"
"1145","0,001"
"1146","0,001"
"1147","0,000"
"1148","0,000"
"1149","0,000"
"1150","0,000"
"1151","0,001"
"1152","0,000"
"1153","0,000"
"1154","0,001"
"1155","0,000"
"1156","0,000"
"1157","0,000"
"1158","0,001"
"1159","0,000"
"1160","0,000"
"1161","0,000"
"1162","0,001"
"1163","0,001"
"1164","0,000"
"1165","0,000"
"1166","0,000"
"1167","0,001"
"1168","0,001"
"1169","0,000"
"1170","0,000"
"1171","0,000"
"1172","0,000"
"1173","0,000"
"1174","0,001"
"1175","0,000"
"1176","0,001"
"1177","0,001"
"1178","0,000"
"1179","0,000"
"1180","0,001"
"1181","0,000"
"1182","0,000"
"1183","0,000"
"1184","0,000"
"1185","0,000"
"1186","0,000"
"1187","0,000"
"1188","0,000"
"1189","0,001"
"1190","0,000"
"1191","0,001"
"1192","0,001"
"1193","0,000"
"1194","0,000"
"1195","0,000"
"1196","0,001"
"1197","0,000"
"1198","0,000"
"1199","0,001"
"1200","0,001"
"1201","0,000"
"1202","0,001"
"1203","0,000"
"1204","0,000"
"1205","0,001"
"1206","0,000"
"1207","0,001"
"1208","0,001"
"1209","0,000"
"1210","0,001"
"1211","0,001"
"1212","0,000"
"1213","0,001"
"1214","0,000"
"1215","0,000"
"1216","0,000"
"1217","0,001"
"1218","0,000"
"1219","0,001"
"1220","0,000"
"1221","0,001"
"1222","0,000"
"1223","0,000"
"1224","0,000"
"1225","0,001"
"1226","0,001"
"1227","0,000"
"1228","0,001"
"1229","0,000"
"1230","0,000"
"1231","0,000"
"1232","0,001"
"1233","0,000"
"1234","0,000"
"1235","0,001"
"1236","0,001"
"1237","0,000"
"1238","0,001"
"1239","0,000"
"1240","0,000"
"1241","0,000"
"1242","0,000"
"1243","0,000"
"1244","0,000"
"1245","0,001"
"1246","0,000"
"1247","0,000"
"1248","0,000"
"1249","0,000"
"1250","0,001"
"1251","0,000"
"1252","0,000"
"1253","0,000"
"1254","0,000"
"1255","0,001"
"1256","0,000"
"1257","0,000"
"1258","0,001"
"1259","0,000"
"1260","0,001"
"1261","0,000"
"1262","0,000"
"1263","0,000"
"1264","0,001"
"1265","0,000"
"1266","0,001"
"1267","0,001"
"1268","0,000"
"1269","0,001"
"1270","0,000"
"1271","0,001"
"1272","0,000"
"1273","0,001"
"1274","0,000"
"1275","0,000"
"1276","0,001"
"1277","0,001"
"1278","0,000"
"1279","0,001"
"1280","0,001"
"1281","0,000"
"1282","0,000"
"1283","0,000"
"1284","0,000"
"1285","0,000"
"1286","0,000"
"1287","0,001"
"1288","0,000"
"1289","0,001"
"1290","0,001"
"1291","0,000"
"1292","0,000"
"1293","0,001"
"1294","0,000"
"1295","0,000"
"1296","0,000"
"1297","0,000"
"1298","0,000"
"1299","0,001"
"1300","0,000"
"1301","0,000"
"1302","0,000"
"1303","0,001"
"1304","0,001"
"1305","0,000"
"1306","0,001"
"1307","0,001"
"1308","0,000"
"1309","0,000"
"1310","0,000"
"1311","0,000"
"1312","0,001"
"1313","0,001"
"1314","0,000"
"1315","0,001"
"1316","0,000"
"1317","0,000"
"1318","0,001"
"1319","0,001"
"1320","0,000"
"1321","0,000"
"1322","0,000"
"1323","0,000"
"1324","0,000"
"1325","0,001"
"1326","0,000"
"1327","0,000"
"1328","0,001"
"1329","0,000"
"1330","0,000"
"1331","0,000"
"1332","0,001"
"1333","0,000"
