"","Kanal 10 Durchschn. (V)"
"1","0,000"
"2","0,001"
"3","0,001"
"4","0,000"
"5","0,001"
"6","0,001"
"7","0,000"
"8","0,001"
"9","0,001"
"10","0,001"
"11","0,001"
"12","0,001"
"13","0,000"
"14","0,001"
"15","0,001"
"16","0,000"
"17","0,001"
"18","0,001"
"19","0,001"
"20","0,000"
"21","0,001"
"22","0,000"
"23","0,001"
"24","0,000"
"25","0,000"
"26","0,000"
"27","0,001"
"28","0,001"
"29","0,001"
"30","0,000"
"31","0,000"
"32","0,001"
"33","0,001"
"34","0,000"
"35","0,001"
"36","0,000"
"37","0,001"
"38","0,000"
"39","0,000"
"40","0,000"
"41","0,001"
"42","0,001"
"43","0,000"
"44","0,000"
"45","0,000"
"46","0,000"
"47","0,000"
"48","0,001"
"49","0,000"
"50","0,000"
"51","0,000"
"52","0,000"
"53","0,001"
"54","0,001"
"55","0,000"
"56","0,000"
"57","0,000"
"58","0,001"
"59","0,000"
"60","0,001"
"61","0,000"
"62","0,001"
"63","0,001"
"64","0,001"
"65","0,000"
"66","0,001"
"67","0,001"
"68","0,000"
"69","0,001"
"70","0,000"
"71","0,001"
"72","0,000"
"73","0,001"
"74","0,001"
"75","0,001"
"76","0,001"
"77","0,001"
"78","0,001"
"79","0,000"
"80","0,001"
"81","0,000"
"82","0,001"
"83","0,000"
"84","0,000"
"85","0,001"
"86","0,001"
"87","0,001"
"88","0,001"
"89","0,000"
"90","0,000"
"91","0,001"
"92","0,001"
"93","0,001"
"94","0,000"
"95","0,001"
"96","0,000"
"97","0,000"
"98","0,001"
"99","0,001"
"100","0,001"
"101","0,001"
"102","0,001"
"103","0,000"
"104","0,001"
"105","0,001"
"106","0,000"
"107","0,000"
"108","0,001"
"109","0,001"
"110","0,001"
"111","0,001"
"112","0,001"
"113","0,001"
"114","0,000"
"115","0,000"
"116","0,001"
"117","0,001"
"118","0,001"
"119","0,000"
"120","0,000"
"121","0,000"
"122","0,000"
"123","0,000"
"124","0,000"
"125","0,001"
"126","0,001"
"127","0,000"
"128","0,001"
"129","0,001"
"130","0,001"
"131","0,001"
"132","0,000"
"133","0,001"
"134","0,001"
"135","0,000"
"136","0,001"
"137","0,000"
"138","0,001"
"139","0,001"
"140","0,000"
"141","0,000"
"142","0,001"
"143","0,000"
"144","0,000"
"145","0,001"
"146","0,001"
"147","0,000"
"148","0,001"
"149","0,000"
"150","0,001"
"151","0,001"
"152","0,001"
"153","0,001"
"154","0,000"
"155","0,000"
"156","0,000"
"157","0,001"
"158","0,000"
"159","0,000"
"160","0,000"
"161","0,000"
"162","0,000"
"163","0,000"
"164","0,000"
"165","0,001"
"166","0,000"
"167","0,000"
"168","0,000"
"169","0,001"
"170","0,001"
"171","0,000"
"172","0,000"
"173","0,001"
"174","0,001"
"175","0,000"
"176","0,001"
"177","0,001"
"178","0,000"
"179","0,000"
"180","0,001"
"181","0,001"
"182","0,001"
"183","0,001"
"184","0,000"
"185","0,000"
"186","0,000"
"187","0,000"
"188","0,001"
"189","0,000"
"190","0,000"
"191","0,001"
"192","0,001"
"193","0,001"
"194","0,001"
"195","0,001"
"196","0,001"
"197","0,001"
"198","0,001"
"199","0,001"
"200","0,001"
"201","0,000"
"202","0,000"
"203","0,001"
"204","0,001"
"205","0,000"
"206","0,000"
"207","0,001"
"208","0,000"
"209","0,000"
"210","0,001"
"211","0,001"
"212","0,001"
"213","0,000"
"214","0,000"
"215","0,000"
"216","0,001"
"217","0,001"
"218","0,001"
"219","0,000"
"220","0,001"
"221","0,001"
"222","0,001"
"223","0,000"
"224","0,001"
"225","0,001"
"226","0,000"
"227","0,000"
"228","0,000"
"229","0,000"
"230","0,000"
"231","0,000"
"232","0,000"
"233","0,001"
"234","0,001"
"235","0,001"
"236","0,000"
"237","0,000"
"238","0,000"
"239","0,001"
"240","0,000"
"241","0,000"
"242","0,001"
"243","0,001"
"244","0,000"
"245","0,000"
"246","0,001"
"247","0,001"
"248","0,000"
"249","0,000"
"250","0,000"
"251","0,001"
"252","0,001"
"253","0,001"
"254","0,000"
"255","0,000"
"256","0,000"
"257","0,001"
"258","0,000"
"259","0,001"
"260","0,000"
"261","0,000"
"262","0,000"
"263","0,001"
"264","0,001"
"265","0,000"
"266","0,000"
"267","0,000"
"268","0,000"
"269","0,001"
"270","0,000"
"271","0,001"
"272","0,001"
"273","0,001"
"274","0,000"
"275","0,000"
"276","0,000"
"277","0,001"
"278","0,001"
"279","0,001"
"280","0,000"
"281","0,000"
"282","0,000"
"283","0,001"
"284","0,001"
"285","0,000"
"286","0,001"
"287","0,000"
"288","0,000"
"289","0,000"
"290","0,001"
"291","0,000"
"292","0,001"
"293","0,001"
"294","0,001"
"295","0,001"
"296","0,000"
"297","0,001"
"298","0,001"
"299","0,000"
"300","0,000"
"301","0,001"
"302","0,000"
"303","0,000"
"304","0,001"
"305","0,000"
"306","0,001"
"307","0,001"
"308","0,001"
"309","0,001"
"310","0,000"
"311","0,000"
"312","0,001"
"313","0,001"
"314","0,000"
"315","0,001"
"316","0,001"
"317","0,000"
"318","0,001"
"319","0,001"
"320","0,001"
"321","0,000"
"322","0,001"
"323","0,000"
"324","0,000"
"325","0,000"
"326","0,001"
"327","0,001"
"328","0,000"
"329","0,000"
"330","0,000"
"331","0,000"
"332","0,001"
"333","0,001"
"334","0,000"
"335","0,000"
"336","0,000"
"337","0,000"
"338","0,001"
"339","0,001"
"340","0,000"
"341","0,001"
"342","0,001"
"343","0,000"
"344","0,000"
"345","0,000"
"346","0,001"
"347","0,001"
"348","0,000"
"349","0,000"
"350","0,001"
"351","0,001"
"352","0,000"
"353","0,000"
"354","0,000"
"355","0,000"
"356","0,000"
"357","0,001"
"358","0,001"
"359","0,000"
"360","0,000"
"361","0,001"
"362","0,000"
"363","0,001"
"364","0,001"
"365","0,000"
"366","0,001"
"367","0,001"
"368","0,001"
"369","0,000"
"370","0,001"
"371","0,000"
"372","0,001"
"373","0,001"
"374","0,001"
"375","0,001"
"376","0,001"
"377","0,000"
"378","0,001"
"379","0,001"
"380","0,000"
"381","0,000"
"382","0,001"
"383","0,001"
"384","0,001"
"385","0,000"
"386","0,000"
"387","0,001"
"388","0,001"
"389","0,001"
"390","0,000"
"391","0,000"
"392","0,000"
"393","0,001"
"394","0,001"
"395","0,000"
"396","0,000"
"397","0,001"
"398","0,000"
"399","0,000"
"400","0,001"
"401","0,001"
"402","0,000"
"403","0,000"
"404","0,000"
"405","0,000"
"406","0,000"
"407","0,000"
"408","0,001"
"409","0,000"
"410","0,001"
"411","0,001"
"412","0,001"
"413","0,001"
"414","0,000"
"415","0,000"
"416","0,001"
"417","0,000"
"418","0,001"
"419","0,001"
"420","0,001"
"421","0,001"
"422","0,001"
"423","0,000"
"424","0,000"
"425","0,001"
"426","0,000"
"427","0,000"
"428","0,000"
"429","0,001"
"430","0,000"
"431","0,001"
"432","0,001"
"433","0,000"
"434","0,000"
"435","0,000"
"436","0,000"
"437","0,000"
"438","0,001"
"439","0,000"
"440","0,000"
"441","0,000"
"442","0,000"
"443","0,001"
"444","0,001"
"445","0,000"
"446","0,001"
"447","0,001"
"448","0,000"
"449","0,000"
"450","0,001"
"451","0,001"
"452","0,001"
"453","0,000"
"454","0,000"
"455","0,001"
"456","0,000"
"457","0,001"
"458","0,000"
"459","0,001"
"460","0,001"
"461","0,001"
"462","0,000"
"463","0,000"
"464","0,001"
"465","0,000"
"466","0,001"
"467","0,001"
"468","0,000"
"469","0,001"
"470","0,001"
"471","0,000"
"472","0,001"
"473","0,001"
"474","0,001"
"475","0,000"
"476","0,000"
"477","0,000"
"478","0,001"
"479","0,001"
"480","0,001"
"481","0,000"
"482","0,000"
"483","0,001"
"484","0,000"
"485","0,001"
"486","0,001"
"487","0,000"
"488","0,001"
"489","0,001"
"490","0,000"
"491","0,000"
"492","0,001"
"493","0,001"
"494","0,000"
"495","0,001"
"496","0,000"
"497","0,000"
"498","0,001"
"499","0,001"
"500","0,000"
"501","0,001"
"502","0,000"
"503","0,000"
"504","0,001"
"505","0,001"
"506","0,001"
"507","0,001"
"508","0,001"
"509","0,000"
"510","0,001"
"511","0,001"
"512","0,001"
"513","0,000"
"514","0,001"
"515","0,001"
"516","0,000"
"517","0,000"
"518","0,000"
"519","0,000"
"520","0,000"
"521","0,000"
"522","0,000"
"523","0,000"
"524","0,001"
"525","0,000"
"526","0,000"
"527","0,001"
"528","0,001"
"529","0,001"
"530","0,001"
"531","0,000"
"532","0,000"
"533","0,000"
"534","0,001"
"535","0,000"
"536","0,001"
"537","0,001"
"538","0,000"
"539","0,000"
"540","0,000"
"541","0,001"
"542","0,001"
"543","0,001"
"544","0,000"
"545","0,001"
"546","0,000"
"547","0,001"
"548","0,001"
"549","0,001"
"550","0,001"
"551","0,000"
"552","0,000"
"553","0,001"
"554","0,000"
"555","0,001"
"556","0,000"
"557","0,001"
"558","0,000"
"559","0,000"
"560","0,001"
"561","0,000"
"562","0,000"
"563","0,001"
"564","0,000"
"565","0,001"
"566","0,001"
"567","0,001"
"568","0,001"
"569","0,001"
"570","0,001"
"571","0,000"
"572","0,001"
"573","0,001"
"574","0,001"
"575","0,001"
"576","0,001"
"577","0,001"
"578","0,000"
"579","0,000"
"580","0,001"
"581","0,000"
"582","0,001"
"583","0,000"
"584","0,000"
"585","0,001"
"586","0,001"
"587","0,000"
"588","0,001"
"589","0,001"
"590","0,000"
"591","0,000"
"592","0,001"
"593","0,001"
"594","0,000"
"595","0,000"
"596","0,000"
"597","0,000"
"598","0,001"
"599","0,001"
"600","0,001"
"601","0,001"
"602","0,000"
"603","0,001"
"604","0,000"
"605","0,001"
"606","0,000"
"607","0,000"
"608","0,000"
"609","0,001"
"610","0,000"
"611","0,001"
"612","0,000"
"613","0,001"
"614","0,000"
"615","0,000"
"616","0,001"
"617","0,000"
"618","0,000"
"619","0,000"
"620","0,001"
"621","0,001"
"622","0,000"
"623","0,001"
"624","0,001"
"625","0,000"
"626","0,000"
"627","0,000"
"628","0,000"
"629","0,000"
"630","0,001"
"631","0,001"
"632","0,000"
"633","0,000"
"634","0,001"
"635","0,001"
"636","0,000"
"637","0,000"
"638","0,001"
"639","0,000"
"640","0,001"
"641","0,000"
"642","0,000"
"643","0,001"
"644","0,000"
"645","0,001"
"646","0,000"
"647","0,000"
"648","0,001"
"649","0,001"
"650","0,000"
"651","0,001"
"652","0,000"
"653","0,000"
"654","0,001"
"655","0,001"
"656","0,000"
"657","0,000"
"658","0,000"
"659","0,001"
"660","0,000"
"661","0,001"
"662","0,001"
"663","0,000"
"664","0,000"
"665","0,001"
"666","0,000"
"667","0,001"
"668","0,001"
"669","0,000"
"670","0,001"
"671","0,000"
"672","0,000"
"673","0,001"
"674","0,001"
"675","0,001"
"676","0,001"
"677","0,000"
"678","0,000"
"679","0,001"
"680","0,000"
"681","0,000"
"682","0,001"
"683","0,000"
"684","0,000"
"685","0,000"
"686","0,000"
"687","0,000"
"688","0,000"
"689","0,001"
"690","0,001"
"691","0,000"
"692","0,000"
"693","0,001"
"694","0,001"
"695","0,001"
"696","0,000"
"697","0,000"
"698","0,000"
"699","0,000"
"700","0,000"
"701","0,001"
"702","0,000"
"703","0,000"
"704","0,000"
"705","0,000"
"706","0,000"
"707","0,000"
"708","0,001"
"709","0,000"
"710","0,001"
"711","0,001"
"712","0,001"
"713","0,001"
"714","0,000"
"715","0,000"
"716","0,001"
"717","0,000"
"718","0,001"
"719","0,001"
"720","0,000"
"721","0,001"
"722","0,000"
"723","0,001"
"724","0,000"
"725","0,001"
"726","0,001"
"727","0,001"
"728","0,001"
"729","0,001"
"730","0,000"
"731","0,000"
"732","0,001"
"733","0,000"
"734","0,001"
"735","0,000"
"736","0,001"
"737","0,000"
"738","0,001"
"739","0,001"
"740","0,001"
"741","0,001"
"742","0,001"
"743","0,001"
"744","0,001"
"745","0,000"
"746","0,000"
"747","0,000"
"748","0,000"
"749","0,001"
"750","0,000"
"751","0,000"
"752","0,000"
"753","0,001"
"754","0,000"
"755","0,000"
"756","0,001"
"757","0,000"
"758","0,001"
"759","0,000"
"760","0,000"
"761","0,001"
"762","0,001"
"763","0,001"
"764","0,000"
"765","0,001"
"766","0,001"
"767","0,000"
"768","0,000"
"769","0,000"
"770","0,000"
"771","0,001"
"772","0,000"
"773","0,000"
"774","0,001"
"775","0,001"
"776","0,001"
"777","0,001"
"778","0,000"
"779","0,000"
"780","0,000"
"781","0,000"
"782","0,000"
"783","0,000"
"784","0,001"
"785","0,000"
"786","0,001"
"787","0,001"
"788","0,001"
"789","0,001"
"790","0,000"
"791","0,000"
"792","0,000"
"793","0,000"
"794","0,001"
"795","0,000"
"796","0,001"
"797","0,001"
"798","0,000"
"799","0,000"
"800","0,001"
"801","0,000"
"802","0,000"
"803","0,001"
"804","0,000"
"805","0,001"
"806","0,001"
"807","0,001"
"808","0,000"
"809","0,001"
"810","0,000"
"811","0,000"
"812","0,000"
"813","0,000"
"814","0,000"
"815","0,001"
"816","0,001"
"817","0,000"
"818","0,001"
"819","0,001"
"820","0,001"
"821","0,000"
"822","0,000"
"823","0,000"
"824","0,000"
"825","0,000"
"826","0,000"
"827","0,000"
"828","0,000"
"829","0,001"
"830","0,000"
"831","0,001"
"832","0,001"
"833","0,001"
"834","0,001"
"835","0,000"
"836","0,000"
"837","0,000"
"838","0,000"
"839","0,000"
"840","0,000"
"841","0,000"
"842","0,000"
"843","0,001"
"844","0,001"
"845","0,000"
"846","0,000"
"847","0,000"
"848","0,000"
"849","0,000"
"850","0,001"
"851","0,001"
"852","0,000"
"853","0,000"
"854","0,001"
"855","0,000"
"856","0,001"
"857","0,001"
"858","0,000"
"859","0,000"
"860","0,000"
"861","0,000"
"862","0,001"
"863","0,001"
"864","0,000"
"865","0,001"
"866","0,001"
"867","0,000"
"868","0,000"
"869","0,001"
"870","0,001"
"871","0,001"
"872","0,001"
"873","0,000"
"874","0,001"
"875","0,000"
"876","0,000"
"877","0,000"
"878","0,000"
"879","0,000"
"880","0,001"
"881","0,000"
"882","0,000"
"883","0,001"
"884","0,000"
"885","0,001"
"886","0,000"
"887","0,001"
"888","0,001"
"889","0,000"
"890","0,000"
"891","0,001"
"892","0,001"
"893","0,001"
"894","0,000"
"895","0,001"
"896","0,001"
"897","0,000"
"898","0,000"
"899","0,001"
"900","0,001"
"901","0,001"
"902","0,001"
"903","0,000"
"904","0,000"
"905","0,000"
"906","0,001"
"907","0,000"
"908","0,001"
"909","0,001"
"910","0,000"
"911","0,001"
"912","0,001"
"913","0,000"
"914","0,001"
"915","0,001"
"916","0,000"
"917","0,001"
"918","0,000"
"919","0,000"
"920","0,001"
"921","0,000"
"922","0,000"
"923","0,001"
"924","0,001"
"925","0,001"
"926","0,000"
"927","0,000"
"928","0,001"
"929","0,000"
"930","0,001"
"931","0,001"
"932","0,000"
"933","0,001"
"934","0,000"
"935","0,000"
"936","0,001"
"937","0,001"
"938","0,000"
"939","0,001"
"940","0,000"
"941","0,000"
"942","0,001"
"943","0,001"
"944","0,000"
"945","0,001"
"946","0,001"
"947","0,001"
"948","0,000"
"949","0,001"
"950","0,000"
"951","0,001"
"952","0,001"
"953","0,000"
"954","0,001"
"955","0,001"
"956","0,000"
"957","0,001"
"958","0,001"
"959","0,000"
"960","0,001"
"961","0,000"
"962","0,000"
"963","0,000"
"964","0,000"
"965","0,001"
"966","0,000"
"967","0,001"
"968","0,001"
"969","0,000"
"970","0,001"
"971","0,001"
"972","0,000"
"973","0,001"
"974","0,000"
"975","0,000"
"976","0,000"
"977","0,000"
"978","0,001"
"979","0,001"
"980","0,000"
"981","0,000"
"982","0,000"
"983","0,000"
"984","0,000"
"985","0,000"
"986","0,001"
"987","0,000"
"988","0,000"
"989","0,001"
"990","0,000"
"991","0,001"
"992","0,000"
"993","0,001"
"994","0,000"
"995","0,000"
"996","0,000"
"997","0,000"
"998","0,001"
"999","0,000"
"1000","0,000"
"1001","0,001"
"1002","0,001"
"1003","0,000"
"1004","0,000"
"1005","0,000"
"1006","0,000"
"1007","0,000"
"1008","0,000"
"1009","0,000"
"1010","0,000"
"1011","0,001"
"1012","0,001"
"1013","0,000"
"1014","0,000"
"1015","0,001"
"1016","0,000"
"1017","0,000"
"1018","0,000"
"1019","0,001"
"1020","0,000"
"1021","0,001"
"1022","0,000"
"1023","0,000"
"1024","0,000"
"1025","0,000"
"1026","0,000"
"1027","0,001"
"1028","0,001"
"1029","0,001"
"1030","0,000"
"1031","0,000"
"1032","0,000"
"1033","0,001"
"1034","0,001"
"1035","0,000"
"1036","0,001"
"1037","0,000"
"1038","0,000"
"1039","0,001"
"1040","0,000"
"1041","0,000"
"1042","0,001"
"1043","0,001"
"1044","0,001"
"1045","0,001"
"1046","0,001"
"1047","0,001"
"1048","0,001"
"1049","0,000"
"1050","0,000"
"1051","0,001"
"1052","0,000"
"1053","0,000"
"1054","0,000"
"1055","0,000"
"1056","0,000"
"1057","0,000"
"1058","0,001"
"1059","0,000"
"1060","0,000"
"1061","0,000"
"1062","0,000"
"1063","0,000"
"1064","0,001"
"1065","0,000"
"1066","0,001"
"1067","0,000"
"1068","0,001"
"1069","0,001"
"1070","0,000"
"1071","0,000"
"1072","0,000"
"1073","0,000"
"1074","0,000"
"1075","0,000"
"1076","0,000"
"1077","0,000"
"1078","0,000"
"1079","0,000"
"1080","0,001"
"1081","0,001"
"1082","0,001"
"1083","0,001"
"1084","0,001"
"1085","0,001"
"1086","0,000"
"1087","0,001"
"1088","0,001"
"1089","0,000"
"1090","0,001"
"1091","0,000"
"1092","0,001"
"1093","0,000"
"1094","0,001"
"1095","0,000"
"1096","0,000"
"1097","0,000"
"1098","0,001"
"1099","0,001"
"1100","0,000"
"1101","0,001"
"1102","0,000"
"1103","0,000"
"1104","0,000"
"1105","0,000"
"1106","0,000"
"1107","0,001"
"1108","0,000"
"1109","0,001"
"1110","0,001"
"1111","0,000"
"1112","0,000"
"1113","0,000"
"1114","0,000"
"1115","0,000"
"1116","0,001"
"1117","0,001"
"1118","0,000"
"1119","0,001"
"1120","0,000"
"1121","0,000"
"1122","0,001"
"1123","0,000"
"1124","0,000"
"1125","0,001"
"1126","0,001"
"1127","0,000"
"1128","0,000"
"1129","0,001"
"1130","0,000"
"1131","0,000"
"1132","0,001"
"1133","0,000"
"1134","0,001"
"1135","0,000"
"1136","0,000"
"1137","0,001"
"1138","0,000"
"1139","0,001"
"1140","0,000"
"1141","0,001"
"1142","0,000"
"1143","0,000"
"1144","0,000"
"1145","0,001"
"1146","0,001"
"1147","0,001"
"1148","0,000"
"1149","0,001"
"1150","0,000"
"1151","0,000"
"1152","0,001"
"1153","0,000"
"1154","0,001"
"1155","0,001"
"1156","0,000"
"1157","0,001"
"1158","0,001"
"1159","0,001"
"1160","0,001"
"1161","0,000"
"1162","0,001"
"1163","0,000"
"1164","0,000"
"1165","0,001"
"1166","0,001"
"1167","0,001"
"1168","0,000"
"1169","0,001"
"1170","0,000"
"1171","0,000"
"1172","0,001"
"1173","0,000"
"1174","0,000"
"1175","0,000"
"1176","0,001"
"1177","0,001"
"1178","0,001"
"1179","0,000"
"1180","0,000"
"1181","0,001"
"1182","0,000"
"1183","0,001"
"1184","0,001"
"1185","0,000"
"1186","0,000"
"1187","0,001"
"1188","0,001"
"1189","0,000"
"1190","0,000"
"1191","0,000"
"1192","0,000"
"1193","0,001"
"1194","0,001"
"1195","0,001"
"1196","0,000"
"1197","0,001"
"1198","0,001"
"1199","0,001"
"1200","0,001"
"1201","0,001"
"1202","0,000"
"1203","0,000"
"1204","0,000"
"1205","0,001"
"1206","0,000"
"1207","0,000"
"1208","0,001"
"1209","0,000"
"1210","0,001"
"1211","0,001"
"1212","0,001"
"1213","0,001"
"1214","0,000"
"1215","0,001"
"1216","0,001"
"1217","0,000"
"1218","0,000"
"1219","0,000"
"1220","0,000"
"1221","0,001"
"1222","0,001"
"1223","0,001"
"1224","0,000"
"1225","0,000"
"1226","0,000"
"1227","0,000"
"1228","0,001"
"1229","0,000"
"1230","0,000"
"1231","0,000"
"1232","0,001"
"1233","0,001"
"1234","0,001"
"1235","0,000"
"1236","0,001"
"1237","0,000"
"1238","0,001"
"1239","0,001"
"1240","0,001"
"1241","0,000"
"1242","0,000"
"1243","0,001"
"1244","0,001"
"1245","0,001"
"1246","0,000"
"1247","0,000"
"1248","0,001"
"1249","0,001"
"1250","0,000"
"1251","0,001"
"1252","0,001"
"1253","0,000"
"1254","0,000"
"1255","0,077"
"1256","0,046"
"1257","0,049"
"1258","0,051"
"1259","0,053"
"1260","0,055"
"1261","0,057"
"1262","0,058"
"1263","0,059"
"1264","0,061"
"1265","0,063"
"1266","0,064"
"1267","0,065"
"1268","0,066"
"1269","0,068"
"1270","0,069"
"1271","0,071"
"1272","0,071"
"1273","0,072"
"1274","0,074"
"1275","0,075"
"1276","0,077"
"1277","0,078"
"1278","0,078"
"1279","0,079"
"1280","0,081"
"1281","0,081"
"1282","0,083"
"1283","0,084"
"1284","0,085"
"1285","0,086"
"1286","0,088"
"1287","0,089"
"1288","0,090"
"1289","0,092"
"1290","0,092"
"1291","0,093"
"1292","0,095"
"1293","0,096"
"1294","0,097"
"1295","0,098"
"1296","0,099"
"1297","0,100"
"1298","0,101"
"1299","0,103"
"1300","0,104"
"1301","0,105"
"1302","0,106"
"1303","0,107"
"1304","0,108"
"1305","0,110"
"1306","0,111"
"1307","0,112"
"1308","0,113"
"1309","0,114"
"1310","0,115"
"1311","0,116"
"1312","0,117"
"1313","0,118"
"1314","0,119"
"1315","0,120"
"1316","0,122"
"1317","0,123"
"1318","0,124"
"1319","0,125"
"1320","0,126"
"1321","0,127"
"1322","0,128"
"1323","0,129"
"1324","0,131"
"1325","0,132"
"1326","0,132"
"1327","0,133"
"1328","0,135"
"1329","0,136"
"1330","0,137"
"1331","0,138"
"1332","0,139"
"1333","0,140"
